,PMCID,sentence
3,PMC5338922,"IRScellSimulation</data-title>
          <source>GitHub</source>
          <uri xlink:href=""https://github.com/gollischlab/IRScellSimulation"">https://github.com/gollischlab/IRScellSimulation</uri>
        <"
4,PMC5338922,"itHub</source>
          <uri xlink:href=""https://github.com/gollischlab/IRScellSimulation"">https://github.com/gollischlab/IRScellSimulation</uri>
        </element-citation>
      </ref>
      <ref id=""bib"
0,PMC5338925,"of genes present in each dataset, is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jucapitanio/Nup98_eLife""><xref rid=""bib15"" ref-type=""bibr"">Capitanio, 2017</xref></ext-link>&#x"
1,PMC5338925,"7</xref></ext-link>&#xA0;(with a copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/Nup98_eLife"">https://github.com/elifesciences-publications/Nup98_eLi"
2,PMC5338925," ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/Nup98_eLife"">https://github.com/elifesciences-publications/Nup98_eLife</ext-link>).</p>
      </sec>
    </sec>
  </body>
  <ba"
3,PMC5338925,"group>
          <year>2017</year>
          <data-title>Nup98_eLife</data-title>
          <source>GitHub</source>
          <version>39cd5e40b0d6a4a1c001edc27472220a592c40d5</version>
          <uri xlink"
4,PMC5338925,"     <version>39cd5e40b0d6a4a1c001edc27472220a592c40d5</version>
          <uri xlink:href=""https://github.com/jucapitanio/Nup98_eLife"">https://github.com/jucapitanio/Nup98_eLife</uri>
        </element-cit"
5,PMC5338925,"0a592c40d5</version>
          <uri xlink:href=""https://github.com/jucapitanio/Nup98_eLife"">https://github.com/jucapitanio/Nup98_eLife</uri>
        </element-citation>
      </ref>
      <ref id=""bib16"">
 "
6,PMC5338925,"-title>
          <version>Version 1.10.0</version>
          <uri xlink:href=""http://shenlab-sinai.github.io/shenlab-sinai/"">http://shenlab-sinai.github.io/shenlab-sinai/</uri>
        </element-citation>
"
7,PMC5338925,"ion>
          <uri xlink:href=""http://shenlab-sinai.github.io/shenlab-sinai/"">http://shenlab-sinai.github.io/shenlab-sinai/</uri>
        </element-citation>
      </ref>
      <ref id=""bib109"">
        <e"
0,PMC5342823,"rmed using a combination of Picard (<ext-link ext-link-type=""uri"" xlink:href=""http://broadinstitute.github.io/picard/"">http://broadinstitute.github.io/picard/</ext-link>) and GATK (<xref rid=""bib16"" ref-typ"
1,PMC5342823,"link ext-link-type=""uri"" xlink:href=""http://broadinstitute.github.io/picard/"">http://broadinstitute.github.io/picard/</ext-link>) and GATK (<xref rid=""bib16"" ref-type=""bibr"">DePristo et al., 2011</xref>), a"
0,PMC5342825,"   <p>Visual stimuli were generated with custom-written software using C++ and OpenGL (available on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ClandininLab/2pstim"">https://github"
1,PMC5342825,"ware using C++ and OpenGL (available on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ClandininLab/2pstim"">https://github.com/ClandininLab/2pstim</ext-link>) and presented using a d"
2,PMC5342825,"GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ClandininLab/2pstim"">https://github.com/ClandininLab/2pstim</ext-link>) and presented using a digital light projector as described prev"
0,PMC5342826,"gar, 2004</xref>) and builds trees with TreeBeST (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Ensembl/treebest"">https://github.com/Ensembl/treebest</ext-link>), taking into account the mult"
1,PMC5342826,"th TreeBeST (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Ensembl/treebest"">https://github.com/Ensembl/treebest</ext-link>), taking into account the multifurcated species tree, and the timin"
0,PMC5352225,"h Computing Odyssey cluster. Code is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/furchtgott/sibilant"">https://github.com/furchtgott/sibilant</ext-link> and <ext-link ext-link-t"
1,PMC5352225,"ilable at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/furchtgott/sibilant"">https://github.com/furchtgott/sibilant</ext-link> and <ext-link ext-link-type=""uri"" xlink:href=""https://github.com"
2,PMC5352225,"s://github.com/furchtgott/sibilant</ext-link> and <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sandeepc123/Gene_Regulatory_Network_Modeling"">https://github.com/sandeepc123/Gene_Regulatory_Ne"
3,PMC5352225,"ink-type=""uri"" xlink:href=""https://github.com/sandeepc123/Gene_Regulatory_Network_Modeling"">https://github.com/sandeepc123/Gene_Regulatory_Network_Modeling</ext-link> respectively. Seurat was done using the"
4,PMC5352225,"ly. Seurat was done using the package provided in <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/satijalab/seurat"">https://github.com/satijalab/seurat</ext-link> (<xref rid=""bib38"" ref-type=""b"
5,PMC5352225," provided in <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/satijalab/seurat"">https://github.com/satijalab/seurat</ext-link> (<xref rid=""bib38"" ref-type=""bibr"">Macosko et al., 2015</xref>).</p"
0,PMC5352226,"h Computing Odyssey cluster. Code is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/furchtgott/sibilant"">https://github.com/furchtgott/sibilant</ext-link>. t-SNE was done using th"
1,PMC5352226,"ilable at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/furchtgott/sibilant"">https://github.com/furchtgott/sibilant</ext-link>. t-SNE was done using the package provided in (<xref rid=""bib141"
0,PMC5358977,"0"" ref-type=""bibr"">Seagraves et al., 2016</xref>; <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/JaneliaSciComp/Ax"">https://github.com/JaneliaSciComp/Ax</ext-link>). Briefly, time overlapped s"
1,PMC5358977,"016</xref>; <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/JaneliaSciComp/Ax"">https://github.com/JaneliaSciComp/Ax</ext-link>). Briefly, time overlapped segments were Fourier transformed using"
0,PMC5358979,""">Harris, 2017</xref>)&#xA0;a copy is archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/ConfocalFret"">https://github.com/elifesciences-publications/Confocal"
1,PMC5358979,"ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/ConfocalFret"">https://github.com/elifesciences-publications/ConfocalFret</ext-link>). Then, the FRET efficiency trace was calcul"
2,PMC5358979,"n-group>
          <year>2017</year>
          <data-title>FRETmaker</data-title>
          <source>GitHub</source>
          <uri xlink:href=""https://github.com/harripd/ConfocalFret"">https://github.com/har"
3,PMC5358979,"a-title>FRETmaker</data-title>
          <source>GitHub</source>
          <uri xlink:href=""https://github.com/harripd/ConfocalFret"">https://github.com/harripd/ConfocalFret</uri>
        </element-citation>"
4,PMC5358979,"<source>GitHub</source>
          <uri xlink:href=""https://github.com/harripd/ConfocalFret"">https://github.com/harripd/ConfocalFret</uri>
        </element-citation>
      </ref>
      <ref id=""bib22"">
    "
0,PMC5358981,"r"">Kay, 2017</xref>&#xA0;(with a copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/vtcipsmodel"">https://github.com/elifesciences-publications/vtcipsmod"
1,PMC5358981," ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/vtcipsmodel"">https://github.com/elifesciences-publications/vtcipsmodel</ext-link>).</p>
      <p>The model we propose is valuab"
2,PMC5358981,"group>
          <year>2017</year>
          <data-title>vtcipsmodel</data-title>
          <source>GitHub</source>
          <version>a2d0770ac8f2d5041af0487ee72f670c42b5e4a1</version>
          <uri xlink"
0,PMC5360444,"    <p>Software package IntactEye can be found at: <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/hjorthmedh/IntactEye"">http://github.com/hjorthmedh/IntactEye</ext-link>. &#x2018;Leave-one-out&"
1,PMC5360444," found at: <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/hjorthmedh/IntactEye"">http://github.com/hjorthmedh/IntactEye</ext-link>. &#x2018;Leave-one-out&#x2019; script in R and 3-step Map Align"
2,PMC5360444,">Reber, 2017</xref>&#xA0;(with a copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/3-step-Map-Aligment-Model"">https://github.com/elifesciences-publicat"
3,PMC5360444,"=""uri"" xlink:href=""https://github.com/elifesciences-publications/3-step-Map-Aligment-Model"">https://github.com/elifesciences-publications/3-step-Map-Aligment-Model</ext-link>).</p>
      </sec>
    </sec>
 "
4,PMC5360444,"   <year>2017</year>
          <data-title>3-step-Map-Aligment-Model</data-title>
          <source>GitHub</source>
          <version>2e18cd85e1f7f104da705635459a6bceb94b8826</version>
          <uri xlink"
5,PMC5360444,"     <version>2e18cd85e1f7f104da705635459a6bceb94b8826</version>
          <uri xlink:href=""https://github.com/michaelreber/3-step-Map-Aligment-Model"">https://github.com/michaelreber/3-step-Map-Aligment-Mod"
6,PMC5360444,"sion>
          <uri xlink:href=""https://github.com/michaelreber/3-step-Map-Aligment-Model"">https://github.com/michaelreber/3-step-Map-Aligment-Model</uri>
        </element-citation>
      </ref>
      <re"
0,PMC5375642,"calcium imaging data</title>
          <p>Data were extracted using a custom Matlab GUI (C Deister, github.com/cdeister). In brief, image files were converted to.tiff stacks and aligned in X-Y using a 100&#"
1,PMC5375642,"     <sec id=""s3-7"">
        <title>Code availability</title>
        <p>All codes are available on Github. Custom calcium imaging data extraction programs were generously shared by Chris Deister (Brown Uni"
2,PMC5375642,"s Deister (Brown University) and are available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cdeister/imageAnalysis_gui"">https://github.com/cdeister/imageAnalysis_gui</ext-link> (<xref rid"
3,PMC5375642,"at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cdeister/imageAnalysis_gui"">https://github.com/cdeister/imageAnalysis_gui</ext-link> (<xref rid=""bib5"" ref-type=""bibr"">Deister, 2016</xref>). "
4,PMC5375642,"rograms developed for this study are available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/torreydactyl/Inverse-effectiveness-paper"">https://github.com/torreydactyl/Inverse-effectiveness"
5,PMC5375642,"xt-link-type=""uri"" xlink:href=""https://github.com/torreydactyl/Inverse-effectiveness-paper"">https://github.com/torreydactyl/Inverse-effectiveness-paper</ext-link> (<xref rid=""bib22"" ref-type=""bibr"">Truszkow"
6,PMC5375642,"Truszkowski, 2017</xref>; with a copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/Inverse-effectiveness-paper"">https://github.com/elifesciences-public"
7,PMC5375642,"uri"" xlink:href=""https://github.com/elifesciences-publications/Inverse-effectiveness-paper"">https://github.com/elifesciences-publications/Inverse-effectiveness-paper</ext-link>). All code was generated in M"
8,PMC5375642,"title>imageAnalysis_gui</article-title>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cdeister/imageAnalysis_gui"">https://github.com/cdeister/imageAnalysis_gui</ext-link>
          "
9,PMC5375642,"   <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cdeister/imageAnalysis_gui"">https://github.com/cdeister/imageAnalysis_gui</ext-link>
          <date-in-citation>56c4bcd</date-in-citation>
  "
10,PMC5375642,"rse-effectiveness-paper</article-title>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/torreydactyl/Inverse-effectiveness-paper"">https://github.com/torreydactyl/Inverse-effectiveness"
11,PMC5375642,"xt-link-type=""uri"" xlink:href=""https://github.com/torreydactyl/Inverse-effectiveness-paper"">https://github.com/torreydactyl/Inverse-effectiveness-paper</ext-link>
        </element-citation>
      </ref>
  "
0,PMC5380432,"ftware (Kofiko, provided by Dr. Shay Ohayon, MIT; <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/shayo/Kofiko"">https://github.com/shayo/Kofiko</ext-link>) on an Elo IntelliTouch 1537L 15-inch "
1,PMC5380432,"hay Ohayon, MIT; <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/shayo/Kofiko"">https://github.com/shayo/Kofiko</ext-link>) on an Elo IntelliTouch 1537L 15-inch LCD touchscreen (Tyco Electronics"
0,PMC5380437,"plementation details are available in our code at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ttesileanu/twostagelearning"">https://github.com/ttesileanu/twostagelearning</ext-link>&#xA0;(<x"
1,PMC5380437,"t <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ttesileanu/twostagelearning"">https://github.com/ttesileanu/twostagelearning</ext-link>&#xA0;(<xref rid=""bib35"" ref-type=""bibr"">Te&#x15F;ileanu,"
2,PMC5380437,"leanu, 2016</xref>)&#xA0;(with a copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/twostagelearning"">https://github.com/elifesciences-publications/twos"
3,PMC5380437,"link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/twostagelearning"">https://github.com/elifesciences-publications/twostagelearning</ext-link>).&#xA0;</p>
        <p>The intuition beh"
4,PMC5380437,"ode for simulations and data analysis. The software and data that we used can be accessed online on GitHub (RRID:<ext-link ext-link-type=""uri"" xlink:href=""https://scicrunch.org/resolver/SCR_002630"">SCR_0026"
5,PMC5380437,"rg/resolver/SCR_002630"">SCR_002630</ext-link>) at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ttesileanu/twostagelearning"">https://github.com/ttesileanu/twostagelearning</ext-link>.</p>
   "
6,PMC5380437,"t <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ttesileanu/twostagelearning"">https://github.com/ttesileanu/twostagelearning</ext-link>.</p>
      </sec>
    </sec>
  </body>
  <back>
    <sec"
7,PMC5380437,"ta for paper on efficient two-stage learning in songbirds and beyond</data-title>
          <source>GitHub</source>
          <version>9c9739cf30a850a59545fe80d33ceaa65f25b230</version>
          <uri xlink"
8,PMC5380437,"     <version>9c9739cf30a850a59545fe80d33ceaa65f25b230</version>
          <uri xlink:href=""https://github.com/ttesileanu/twostagelearning"">https://github.com/ttesileanu/twostagelearning</uri>
        </ele"
9,PMC5380437,"25b230</version>
          <uri xlink:href=""https://github.com/ttesileanu/twostagelearning"">https://github.com/ttesileanu/twostagelearning</uri>
        </element-citation>
      </ref>
      <ref id=""bib36"
0,PMC5383399,"alysis, using ImageJ plugin KymoResliceWide v.0.4 <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ekatrukha/KymoResliceWide"">https://github.com/ekatrukha/KymoResliceWide</ext-link> (<xref rid="""
1,PMC5383399,"0.4 <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ekatrukha/KymoResliceWide"">https://github.com/ekatrukha/KymoResliceWide</ext-link> (<xref rid=""bib29"" ref-type=""bibr"">Katrukha, 2015</xref>);"
2,PMC5383399,"e=""bibr"">Katrukha, 2015</xref>); copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/KymoResliceWide"">https://github.com/elifesciences-publications/KymoR"
3,PMC5383399,"-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/KymoResliceWide"">https://github.com/elifesciences-publications/KymoResliceWide</ext-link>). Results were plotted in Graphpad Prism "
4,PMC5383399," pre-bleaching. ImageJ plugin DoM_Utrecht v.0.9.1 <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ekatrukha/DoM_Utrecht"">https://github.com/ekatrukha/DoM_Utrecht</ext-link> (<xref rid=""bib31"" r"
5,PMC5383399,"v.0.9.1 <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ekatrukha/DoM_Utrecht"">https://github.com/ekatrukha/DoM_Utrecht</ext-link> (<xref rid=""bib31"" ref-type=""bibr"">Katrukha et al., 2016</xref"
6,PMC5383399,""">Katrukha et al., 2016</xref>); copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/DoM_Utrecht"">https://github.com/elifesciences-publications/DoM_Utrec"
7,PMC5383399," ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/DoM_Utrecht"">https://github.com/elifesciences-publications/DoM_Utrecht</ext-link>) was used for detection and fitting of single"
8,PMC5383399,"attice and tip were detected using ComDet v.0.3.5 <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ekatrukha/ComDet"">https://github.com/ekatrukha/ComDet</ext-link> (<xref rid=""bib30"" ref-type=""b"
9,PMC5383399,"mDet v.0.3.5 <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ekatrukha/ComDet"">https://github.com/ekatrukha/ComDet</ext-link> (<xref rid=""bib30"" ref-type=""bibr"">Katrukha, 2016</xref>); copy arc"
10,PMC5383399,"e=""bibr"">Katrukha, 2016</xref>); copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/ComDet"">https://github.com/elifesciences-publications/ComDet</ext-li"
11,PMC5383399,"-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/ComDet"">https://github.com/elifesciences-publications/ComDet</ext-link>) and DoM_Utrecht v.0.9.1 (<xref rid=""bib31"" ref-ty"
12,PMC5383399,"     <version>bf8c4e6c7e2a7b26a69770f515d5b21ce86e85e9</version>
          <uri xlink:href=""https://github.com/ekatrukha/KymoResliceWide"">https://github.com/ekatrukha/KymoResliceWide</uri>
        </element"
13,PMC5383399,"e86e85e9</version>
          <uri xlink:href=""https://github.com/ekatrukha/KymoResliceWide"">https://github.com/ekatrukha/KymoResliceWide</uri>
        </element-citation>
      </ref>
      <ref id=""bib30"">"
14,PMC5383399,"     <version>3e0dfda90354f968fd9ba2bf25928186993c1ea2</version>
          <uri xlink:href=""https://github.com/ekatrukha/ComDet"">https://github.com/ekatrukha/ComDet</uri>
        </element-citation>
      <"
15,PMC5383399,"f25928186993c1ea2</version>
          <uri xlink:href=""https://github.com/ekatrukha/ComDet"">https://github.com/ekatrukha/ComDet</uri>
        </element-citation>
      </ref>
      <ref id=""bib31"">
        "
16,PMC5383399,"     <version>463a32f541ebd76d910c1c4e593c189c382b3fb9</version>
          <uri xlink:href=""https://github.com/ekatrukha/DoM_Utrecht"">https://github.com/ekatrukha/DoM_Utrecht</uri>
        </element-citatio"
17,PMC5383399,"189c382b3fb9</version>
          <uri xlink:href=""https://github.com/ekatrukha/DoM_Utrecht"">https://github.com/ekatrukha/DoM_Utrecht</uri>
        </element-citation>
      </ref>
      <ref id=""bib32"">
   "
0,PMC5386591," analysis&#xA0;is&#xA0;publicly available at&#xA0;<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/carpenterlab/2017_rohban_elife"">https://github.com/carpenterlab/2017_rohban_elife</ext-link> (<"
1,PMC5386591,"ext-link ext-link-type=""uri"" xlink:href=""https://github.com/carpenterlab/2017_rohban_elife"">https://github.com/carpenterlab/2017_rohban_elife</ext-link> (<xref rid=""bib13"" ref-type=""bibr"">Carpenter, 2017</x"
2,PMC5386591,", 2017</xref>) (with a copy archived&#xA0;at&#xA0;<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/2016_rohban_submitted"">https://github.com/elifesciences-publications"
3,PMC5386591,"type=""uri"" xlink:href=""https://github.com/elifesciences-publications/2016_rohban_submitted"">https://github.com/elifesciences-publications/2016_rohban_submitted</ext-link>). We will next explain details of e"
4,PMC5386591,"roup>
          <year>2017</year>
          <data-title>carpenterlab</data-title>
          <source>Github</source>
          <version>8c7c66fd5bc44d681788e4ab77ba2de09f0f8446</version>
          <uri xlink"
5,PMC5386591,"     <version>8c7c66fd5bc44d681788e4ab77ba2de09f0f8446</version>
          <uri xlink:href=""https://github.com/carpenterlab/2017_rohban_elife"">https://github.com/carpenterlab/2017_rohban_elife</uri>
       "
6,PMC5386591,"446</version>
          <uri xlink:href=""https://github.com/carpenterlab/2017_rohban_elife"">https://github.com/carpenterlab/2017_rohban_elife</uri>
        </element-citation>
      </ref>
      <ref id=""bi"
0,PMC5386593,"the computational models is publicly available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ganguli-lab/Complex_Synapse/tree/master/Code/VOR"">https://github.com/ganguli-lab/</ext-link><ex"
1,PMC5386593,"type=""uri"" xlink:href=""https://github.com/ganguli-lab/Complex_Synapse/tree/master/Code/VOR"">https://github.com/ganguli-lab/</ext-link><ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ganguli-lab"
2,PMC5386593,"de/VOR"">https://github.com/ganguli-lab/</ext-link><ext-link ext-link-type=""uri"" xlink:href=""https://github.com/ganguli-lab/Saturation_Enhanced_Plasticity"">Saturation_Enhanced_Plasticity</ext-link>. We thank"
0,PMC5388530,"grated Genome Screening (DIGS) tool (<ext-link ext-link-type=""uri"" xlink:href=""http://giffordlabcvr.github.io/DIGS-tool/"">http://giffordlabcvr.github.io/DIGS-tool/</ext-link>). A HERV-T genome consensus seq"
1,PMC5388530,"ink ext-link-type=""uri"" xlink:href=""http://giffordlabcvr.github.io/DIGS-tool/"">http://giffordlabcvr.github.io/DIGS-tool/</ext-link>). A HERV-T genome consensus sequence (HERV-Tcons, constructed from previou"
0,PMC5388533,". Source code for the software can be obtained at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/edrictam/FLIC-analysis"">https://github.com/edrictam/FLIC-analysis</ext-link> (with a copy archi"
1,PMC5388533,"ned at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/edrictam/FLIC-analysis"">https://github.com/edrictam/FLIC-analysis</ext-link> (with a copy archived at <ext-link ext-link-type=""uri"" xlink:"
2,PMC5388533,"FLIC-analysis</ext-link> (with a copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/FLIC-Analysis"">https://github.com/elifesciences-publications/FLIC-An"
3,PMC5388533,"xt-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/FLIC-Analysis"">https://github.com/elifesciences-publications/FLIC-Analysis</ext-link>).</p>
      </sec>
      <sec id=""s4-10"">
 "
4,PMC5388533,"oup>
          <year>2017</year>
          <data-title>FLIC-Analysis</data-title>
          <source>GitHub</source>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/edrictam/FLIC-Analy"
5,PMC5388533,"itle>
          <source>GitHub</source>
          <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/edrictam/FLIC-Analysis"">https://github.com/edrictam/FLIC-Analysis</ext-link>
        </element-"
6,PMC5388533,"       <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/edrictam/FLIC-Analysis"">https://github.com/edrictam/FLIC-Analysis</ext-link>
        </element-citation>
      </ref>
      <ref id=""bib66"
0,PMC5391205," and analyzed using the custom code accessible at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/TobiasEilert/2017.02.14_SM-FRET-V5.7dc"">https://github.com/TobiasEilert/2017.02.14_SM-FRET-V5.7"
1,PMC5391205," ext-link-type=""uri"" xlink:href=""https://github.com/TobiasEilert/2017.02.14_SM-FRET-V5.7dc"">https://github.com/TobiasEilert/2017.02.14_SM-FRET-V5.7dc</ext-link>. Kinetic rates were extracted using the HMM t"
2,PMC5391205,"ed using the HMM toolbox written by Kevin Murphy (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/probml/pmtk3"">https://github.com/probml/pmtk3</ext-link>) (<xref rid=""bib66"" ref-type=""bibr"">Si"
3,PMC5391205,"by Kevin Murphy (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/probml/pmtk3"">https://github.com/probml/pmtk3</ext-link>) (<xref rid=""bib66"" ref-type=""bibr"">Sikor et al., 2013</xref>).</p>
   "
0,PMC5391211,"id=""bib64"" ref-type=""bibr"">Gershman, 2017</xref>, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sjgershm/memory-modification"">https://github.com/sjgershm/memory-modification</ext-link> (with "
1,PMC5391211," <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sjgershm/memory-modification"">https://github.com/sjgershm/memory-modification</ext-link> (with a copy archived at <ext-link ext-link-type=""uri"" "
2,PMC5391211,"-modification</ext-link> (with a copy archived at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/memory-modification"">https://github.com/elifesciences-publications/m"
3,PMC5391211,"k-type=""uri"" xlink:href=""https://github.com/elifesciences-publications/memory-modification"">https://github.com/elifesciences-publications/memory-modification</ext-link>).</p>
      <sec id=""s4-1"">
        <"
4,PMC5391211,"ear>2017</year>
          <data-title>Memory modification model code</data-title>
          <source>GitHub</source>
          <version>899950a914875a1d6a25669d35d401ff51acc172</version>
          <uri xlink"
5,PMC5391211,"     <version>899950a914875a1d6a25669d35d401ff51acc172</version>
          <uri xlink:href=""https://github.com/sjgershm/memory-modification"">https://github.com/sjgershm/memory-modification</uri>
        </e"
6,PMC5391211,"cc172</version>
          <uri xlink:href=""https://github.com/sjgershm/memory-modification"">https://github.com/sjgershm/memory-modification</uri>
        </element-citation>
      </ref>
      <ref id=""bib6"
7,PMC5391211,"fer up a link to a simple simulation of the model.</italic>
</p>
      <p>Agreed. We have created a github repository with the code: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sjgershm/mem"
8,PMC5391211,"e have created a github repository with the code: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sjgershm/memory-modification"">https://github.com/sjgershm/memory-modification</ext-link></p>
  "
9,PMC5391211," <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sjgershm/memory-modification"">https://github.com/sjgershm/memory-modification</ext-link></p>
      <p>We reference code availability in Material"
0,PMC5395297,"eline for generating IDR peaks is available here: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Przemol/biokludge/blob/master/macs2_idr/macs2_idr.ipy"">https://github.com/Przemol/biokludge/blo"
1,PMC5395297,"""uri"" xlink:href=""https://github.com/Przemol/biokludge/blob/master/macs2_idr/macs2_idr.ipy"">https://github.com/Przemol/biokludge/blob/master/macs2_idr/macs2_idr.ipy</ext-link>. To generate sharp peak calls,"
2,PMC5395297," mapq0 pileup coverage signal with 250 bp kernel (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Przemol/biokludge/blob/master/macs2_idr/concave_regions.py"">https://github.com/Przemol/biokludg"
3,PMC5395297," xlink:href=""https://github.com/Przemol/biokludge/blob/master/macs2_idr/concave_regions.py"">https://github.com/Przemol/biokludge/blob/master/macs2_idr/concave_regions.py</ext-link>). We empirically found th"
4,PMC5395297,"t.bed.gz</ext-link>) and in-house blacklist (<ext-link ext-link-type=""uri"" xlink:href=""https://gist.github.com/przemol/8a712a2e840f95237f4a4f322f65bee1"">https://gist.github.com/przemol/8a712a2e840f95237f4a4"
5,PMC5395297,"pe=""uri"" xlink:href=""https://gist.github.com/przemol/8a712a2e840f95237f4a4f322f65bee1"">https://gist.github.com/przemol/8a712a2e840f95237f4a4f322f65bee1</ext-link>) to generate our final sharp peak calls, de"
0,PMC5398889,"ll the software used in this paper is available at <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/ThomasMiconi/BiologicallyPlausibleLearningRNN"">http://github.com/ThomasMiconi/BiologicallyPlaus"
1,PMC5398889,"link-type=""uri"" xlink:href=""http://github.com/ThomasMiconi/BiologicallyPlausibleLearningRNN"">http://github.com/ThomasMiconi/BiologicallyPlausibleLearningRNN</ext-link>.</p>
        <p>Our model networks are"
2,PMC5398889,"l simulations reported here is available online at <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/ThomasMiconi/BiologicallyPlausibleLearningRNN"">http://github.com/ThomasMiconi/BiologicallyPlaus"
3,PMC5398889,"link-type=""uri"" xlink:href=""http://github.com/ThomasMiconi/BiologicallyPlausibleLearningRNN"">http://github.com/ThomasMiconi/BiologicallyPlausibleLearningRNN</ext-link>.</p>
        <sec id=""s4-1-1"">
       "
0,PMC5400503,"=""bib50"" ref-type=""bibr"">Kornfeld, 2017a</xref>) (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jmrk84/HVC_paper"">https://github.com/jmrk84/HVC_paper</ext-link>; with a copy archived at <ext-"
