,PMCID,sentence
2,PMC4055564,"</given-names></name> (<year>2010</year>) <article-title>Learning Bayesian Networks with the bnlearn R package</article-title>. <source>Journal of Statistical Software</source>
<volume>35</volume>: <fpag"
0,PMC4063663,"dynamics of the ubiquitin family: implications for function and evolution</article-title>. <source>J R Soc Interface</source>
<volume>2</volume>: <fpage>47</fpage>&#x2013;<lpage>54</lpage>.<pub-id pub-id"
0,PMC4063664,"ear>2010</year>) <article-title>Transient virulence of emerging pathogens</article-title>. <source>J R Soc Interface</source>
<volume>7</volume>: <fpage>811</fpage>&#x2013;<lpage>822</lpage>.<pub-id pub-"
0,PMC4063671,"2002</year>) <article-title>Bayesian measures of model complexity and fit</article-title>. <source>J R Stat Soc B</source>
<volume>64</volume>: <fpage>583</fpage>&#x2013;<lpage>639</lpage>.</mixed-citati"
1,PMC4063671,">Dawid A, Stone M, Zidek JV (1973) Marginalization paradoxes in bayesian and structural inference. J R Stat Soc B: 189&#x2013;233.</mixed-citation>
      </ref>
      <ref id=""pcbi.1003661-Gelman1"">
    "
0,PMC4063675,"s>TS</given-names></name>, <etal>et al</etal> (<year>2010</year>) <article-title>ERSA E stimation of R ecent S hared A ncestry by maximum likelihood modeling of pairwise Applications of relationship esti"
0,PMC4063677,"55-Chen2"">
        <label>46</label>
        <mixed-citation publication-type=""other"">Chen J, Zeller R (2009) Regulation of gene expression by the microRNA miR-124 in the developing nervous system of <it"
0,PMC4063693,"AG KS SD JSK DCD DAP. Analyzed the data: DJL AS CRMB BA. Wrote the paper: DJL DAP CRMB BA. Wrote the R package: AS DJL.</p>
        </fn>
      </author-notes>
      <pub-date pub-type=""collection"">
    "
1,PMC4063693,".1003646-Flather1"" ref-type=""bibr"">[55]</xref>. Models were fitted by least squares regression using R version 2.14.2 <xref rid=""pcbi.1003646-R1"" ref-type=""bibr"">[56]</xref> with the package FME <xref ri"
2,PMC4063693,"de how many models should be aggregated. The <italic>DivE</italic> estimator has been provided as an R package, available at <ext-link ext-link-type=""uri"" xlink:href=""http://cran.r-project.org/web/packag"
3,PMC4063693,"ore Team (2012) R: A Language and Environment for Statistical Computing. 2.14.2 ed. Vienna, Austria: R Foundation for Statistical Computing.</mixed-citation>
      </ref>
      <ref id=""pcbi.1003646-Soet"
4,PMC4063693,"/name> (<year>2010</year>) <article-title>Inverse modelling, sensitivity and monte carlo analysis in R using package FME</article-title>. <source>Journal of Statistical Software</source>
<volume>33</volu"
0,PMC4072507,"tle>Many human accelerated regions are developmental enhancers</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
</mixed-citation>
      </ref>
      <ref id=""pcbi.1003677-Nord1"">
    "
0,PMC4072520,"le-title>Phylogeny of <italic>Wolbachia</italic> in filarial nematodes</article-title>. <source>Proc R Soc Lond B</source>
<volume>265</volume>: <fpage>2407</fpage>&#x2013;<lpage>2413</lpage>.</mixed-cit"
0,PMC4072526,"          <caption>
            <title>Time evolution of the sample averages of the species A (top), R (left) and C (right) of the circadian clock model (2000 cells averaging).</title>
            <p>The"
0,PMC4072544,"l one (chaperone substrate or not). This statistical approach is available from the freely available R package &#x201C;NP&#x201D; <xref rid=""pcbi.1003674-Racine1"" ref-type=""bibr"">[87]</xref>.</p>
       "
1,PMC4072544,"t sizes between distributions. All statistical analyses were performed in the statistics environment R (<ext-link ext-link-type=""uri"" xlink:href=""http://www.r-project.org"">www.r-project.org</ext-link>).<"
0,PMC4080998,"i.1003692-Royall1"">
        <label>16</label>
        <mixed-citation publication-type=""book"">Royall R (1997) Statistical evidence: a likelihood paradigm. Boca Raton, FL: Chapman and Hall/CRC Monographs "
0,PMC4081002,"""pcbi.1003684-Neal1"">
        <label>16</label>
        <mixed-citation publication-type=""book"">Neal R (2001) Annealed Importance Sampling. In: Statistics and Computing 11, Toronto. pp. 125&#x2013;139. U"
0,PMC4081019,"position=""anchor"" orientation=""portrait""/></disp-formula>where k<sub>b</sub> is the spring constant, r is the bond length and <inline-formula><inline-graphic xlink:href=""pcbi.1003691.e164.jpg""/></inline-"
0,PMC4081021,"n scheme for parameter inference and model selection in dynamical systems</article-title>. <source>J R Soc Interface</source>
<volume>6</volume>: <fpage>187</fpage>&#x2013;<lpage>202</lpage>.<pub-id pub-"
1,PMC4081021,"rticle-title>Maximum likelihood from incomplete data via the EM algorithm</article-title>. <source>J R Stat Soc B</source>
<volume>39</volume>: <fpage>1</fpage>&#x2013;<lpage>38</lpage>.</mixed-citation>"
0,PMC4091689," et al <xref rid=""pcbi.1003706-Arumugam1"" ref-type=""bibr"">[16]</xref>, the analysis was performed in R using the package ade4.</p>
      </sec>
      <sec id=""s4g"">
        <title>Data access</title>
   "
1,PMC4091689,houette index were calculated for a range of number of clusters. B) Between-class analysis using the R package ade4 for representing the genera abundance data together with the cluster identity as instru
0,PMC4091691,"source and sink), the electric current can be calculated as V/R; where V is the recorded voltage and R is the longitudinal resistance of that part of the fish body (calculated according to tissue impedan"
1,PMC4091691,"tion in mormyrid weakly electric fishes (Gnathonemus petersii)</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>355</volume>: <fpage>1143</fpage>&#x2013;<lpage>1146</lpage>.<p"
0,PMC4091692,"pcbi.1003718-Lidl1"">
        <label>102</label>
        <mixed-citation publication-type=""book"">Lidl R (1997) Finite fields: Cambridge University Press.</mixed-citation>
      </ref>
      <ref id=""pcbi."
0,PMC4091706,"n heterogeneity and human mobility in the spread of pandemic influenza</article-title>. <source>Proc R Soc B</source>
<volume>277</volume> (<issue>1681</issue>) <fpage>557</fpage>&#x2013;<lpage>565</lpag"
1,PMC4091706,"<year>2013</year>) <article-title>Unravelling daily human mobility motifs</article-title>. <source>J R Soc Interface</source>
<volume>10</volume>: <fpage>1742</fpage>
<comment>doi: <ext-link ext-link-typ"
2,PMC4091706,"man mobility patterns predict divergent epidemic dynamics among cities</article-title>. <source>Proc R Soc B Biol Sci</source>
<volume>280</volume> (<issue>1766</issue>) <fpage>1471</fpage>&#x2013;<lpage"
3,PMC4091706,"impact of biases in mobile phone ownership on estimates of human mobility</article-title>. <source>J R Soc Interface</source>
<volume>10</volume>: <fpage>20120986</fpage>.<pub-id pub-id-type=""pmid"">23389"
4,PMC4091706,"13;urban gradient in seasonal forcing of measles transmission in Niger</article-title>. <source>Proc R Soc B Biol Sci</source>
<volume>277</volume>: <fpage>2775</fpage>&#x2013;<lpage>2782</lpage>
<commen"
0,PMC4091710,"ecified number of clones. An implementation of our algorithm is available through Bioconductor as an R package called Clomial (<ext-link ext-link-type=""uri"" xlink:href=""http://www.bioconductor.org/packag"
1,PMC4091710,"nline-formula> Fisher's exact test. To correct for multiple testing, we used the <bold>qvalue</bold> R package to convert <inline-formula><inline-graphic xlink:href=""pcbi.1003703.e286.jpg""/></inline-form"
2,PMC4091710,"i.1003703.s003"">
        <label>Software S1</label>
        <caption>
          <p>Software S1 is an R package called <italic>Clomality</italic> that implements the EM algorithm described in this paper.<"
3,PMC4091710,"03703-Fletcher1"">
        <label>27</label>
        <mixed-citation publication-type=""book"">Fletcher R (1981) Practical methods of optimization: Vol. 2: Constrained optimization. Wiley.</mixed-citation>
"
4,PMC4091710,"1003703-Shibata1"">
        <label>40</label>
        <mixed-citation publication-type=""book"">Shibata R (1989) Statistical aspects of model selection. Springer.</mixed-citation>
      </ref>
      <ref id"
0,PMC4102395,"ations of membrane-bound (MR and MA) and solubilized (SR and SA) CYP3A4.</bold> The subscript labels R and A corresponds to the simulation models including and excluding R-warfarin, respectively. A gate "
1,PMC4102395,"ticle-title>Mapping protein electron transfer pathways with QM/MM methods</article-title>. <source>J R Soc Interface</source>
<volume>5</volume>: <fpage>233</fpage>&#x2013;<lpage>239</lpage>.</mixed-cita"
2,PMC4102395,"64</label>
        <mixed-citation publication-type=""other"">Berendsen H, van der Spoel D, van Drunen R (1995) GROMACS: A message-passing parallel molecular dynamics implementation. Comp Phys Commun 91: 4"
0,PMC4102402," effect of interest in a single-cell gene expression dataset. We offer this modeling framework as an R package for other interested users at github.com/RGLab/SingleCellAssay.</p>
      <p>Although we rec"
1,PMC4102402,"s our thresholding framework, while mixture models are estimated with the <italic>flowClust</italic> R package <xref rid=""pcbi.1003696-Lo1"" ref-type=""bibr"">[29]</xref>.</p>
          <p>Let <inline-formu"
2,PMC4102402," and <inline-formula><inline-graphic xlink:href=""pcbi.1003696.e110.jpg""/></inline-formula> using the R package glmnet <xref rid=""pcbi.1003696-Friedman1"" ref-type=""bibr"">[39]</xref>. Unpenalized vector pa"
0,PMC4102407," H181R. Hence, two neutral residues, H181 and G197, are replaced by two oppositely charged residues, R and D. This could be a compensatory pair of mutations if both residues were close in space. In fact,"
1,PMC4102407,"707-Jakuschev1"" ref-type=""bibr"">[27]</xref> (see next section). For all statistical analyses we used R version 3.01 <xref rid=""pcbi.1003707-R1"" ref-type=""bibr"">[55]</xref>.</p>
      </sec>
      <sec id"
2,PMC4102407,"publication-type=""other"">R Core Team (2013) R: A Language and Environment for Statistical Computing. R Foundation for Statistical Computing, Vienna, Austria. Available: <ext-link ext-link-type=""uri"" xlin"
0,PMC4102429,"rotein sequence and domain information. The analysis of domain and architectures was performed using R (<ext-link ext-link-type=""uri"" xlink:href=""http://www.r-project.org"">http://www.r-project.org</ext-l"
1,PMC4102429,"on 2.15.3 and scripts developed in Python. The charts and diagrams were produced using the following R packages: &#x2018;ggplot2&#x2019; <xref rid=""pcbi.1003733-Wickham1"" ref-type=""bibr"">[68]</xref> for "
0,PMC4102447,"ub>C</sub>, P<sub>2</sub>), &#x398;(L<sub>C</sub>, P<sub>C</sub>, P<sub>2</sub>, P<sub>1</sub>), and r (along the vetor of <inline-formula><inline-graphic xlink:href=""pcbi.1003729.e001.jpg""/></inline-for"
0,PMC4109840,"3719-Nussinov1"">
        <label>55</label>
        <mixed-citation publication-type=""other"">Nussinov R (2013). The Significance of the 2013 Nobel Prize in Chemistry and the Challenges Ahead. Available: <"
0,PMC4109845,-title>Observations on the swarming flight and mating of Culicoides (Diptera: Ceratopogonidae) Trans R Entomol Soc London</article-title>. <volume>106</volume>: <fpage>213</fpage>&#x2013;<lpage>236</lpag
0,PMC4109855,"le-title>The intrinsic factors in the act of progression in the mammal</article-title>. <source>Proc R Soc Lond B</source>
<volume>84</volume>: <fpage>308</fpage>&#x2013;<lpage>319</lpage>.</mixed-citati"
1,PMC4109855,"article-title>The heat of shortening and dynamics constants of muscles</article-title>. <source>Proc R Soc Lond B</source>
<volume>126</volume>: <fpage>136</fpage>&#x2013;<lpage>195</lpage>.</mixed-citat"
2,PMC4109855,"and1"">
        <label>117</label>
        <mixed-citation publication-type=""other"">Holland O, Knight R (2006) The Anthropomimetic Principle. In: Proceedings of the Conference on Artificial Intelligence a"
3,PMC4109855,"3-Johansson1"">
        <label>119</label>
        <mixed-citation publication-type=""other"">Johansson R (1993) System modeling &amp; identification. Prentice-Hall, Inc.</mixed-citation>
      </ref>
     "
4,PMC4109855,"mes></name> (<year>1990</year>) <article-title>Passive bipedal running</article-title>. <source>Proc R Soc Lond B</source>
<volume>240</volume>: <fpage>107</fpage>&#x2013;<lpage>134</lpage>.<pub-id pub-i"
0,PMC4109856," were computed from the resulting MCMC chains using the &#x2018;HPDregionplot&#x2019; routine in the R package &#x2018;emdbook&#x2019;, and convergence of the chains were confirmed using the Gelman conve"
0,PMC4110073,"d &#x201C;non_synonymous_coding&#x201D; (missense). Hardy-Weinberg equilibrium (HWE) was tested with R package GWASExactHW (<ext-link ext-link-type=""uri"" xlink:href=""http://cran.r-project.org/web/package"
0,PMC4117415," Test (see <xref ref-type=""supplementary-material"" rid=""pcbi.1003758.s001"">Dataset S1</xref> for the R code). A. MDs genes are enriched in old duplicates; left: percentage of old SSDs in MDs, right: perc"
1,PMC4117415,"pcbi.1003758.s001"">
        <label>Dataset S1</label>
        <caption>
          <p>Raw data and an R script used in this study are available in Dataset S1 as an archive file; readers can use these mate"
0,PMC4117417,"e>Statistical analysis and graphics</title>
          <p>Statistical analysis was performed with the R software <xref rid=""pcbi.1003749-Gentleman1"" ref-type=""bibr"">[68]</xref>, <xref rid=""pcbi.1003749-R1"
0,PMC4117418,">
        <graphic xlink:href=""pcbi.1003664.g001""/>
      </fig>
      <p>We implemented CCAST as an R package and it has been made available as a zip file in the Supplement.</p>
      <sec id=""s2a"">
   "
1,PMC4117418,"rithm is an EM-like algorithm for non-parametric finite mixture modeling implemented in the mixtools R package <xref rid=""pcbi.1003664-Benaglia1"" ref-type=""bibr"">[19]</xref>. It estimates the multivariat"
2,PMC4117418,"algorithm <xref rid=""pcbi.1003664-Benaglia1"" ref-type=""bibr"">[19]</xref> implemented in the mixtools R package using the &#x201C;npEM&#x201D; function. Similar to the EM Algorithm, this function defines "
3,PMC4117418," approach, which varies the bandwidth for each mixture component is also implemented in the mixtools R package. Note that any other clustering algorithm can also be used.</p>
        </sec>
        <sec "
4,PMC4117418,"rk has been implemented in the &#x201C;ctree&#x201D; function for conditional inference trees in the R party package <xref rid=""pcbi.1003664-Hothorn1"" ref-type=""bibr"">[27]</xref> with a flexible stopping"
5,PMC4117418," investigation.</p>
        </sec>
        <sec id=""s4a5"">
          <title>CCAST is available as an R package</title>
          <p>CCAST algorithm has been implemented as an R package with examples and "
6,PMC4117418,"e>CCAST is available as an R package</title>
          <p>CCAST algorithm has been implemented as an R package with examples and documentation. It is available as a zip file in the supplementary informat"
7,PMC4117418," <label>Algorithm S1</label>
        <caption>
          <p>
<bold>CCAST algorithm implemented as an R package.</bold> The algorithm, named CCAST for Clustering, Classification and Sorting Tree, identifi"
8,PMC4117418,"d P, Hahne F, Le Meur N, Gopalakrishnan N (2013) Flowcore: Basic structures for flow cytometry data. R package version 1.24.2.</mixed-citation>
      </ref>
      <ref id=""pcbi.1003664-Herzenberg1"">
    "
9,PMC4117418,"ar>2013</year>) <article-title>fastcluster: Fast Hierarchical, Agglomerative Clustering Routines for R and Python</article-title>. <source>Journal of Statistical Software</source>
<volume>53(9)</volume>:"
0,PMC4117419,"election inuence the evolutionary emergence of novel pathogens</article-title>. <source>Philos Trans R Soc Lond, B, Biol Sci</source>
<volume>368</volume>: <fpage>20120333</fpage>.<pub-id pub-id-type=""pm"
1,PMC4117419,"f the 1918 spanish influenza pandemic suggests an avian origin</article-title>. <source>Philos Trans R Soc Lond, B, Biol Sci</source>
<volume>356</volume>: <fpage>1871</fpage>&#x2013;<lpage>6</lpage>.<pu"
0,PMC4117424,"label>
        <mixed-citation publication-type=""other"">Pennington G, Smith CA, Shackney S, Schwartz R (2006) Cancer phylogenetics from single-cell assays. Technical report, Carnegie Mellon University.</"
1,PMC4117424,FC;hrer</surname><given-names>J</given-names></name> (<year>2008</year>) <article-title>Rtreemix: an R package for estimating evolutionary pathways and genetic progression scores</article-title>. <source
2,PMC4117424,"abel>16</label>
        <mixed-citation publication-type=""other"">Subramanian A, Shackney S, Schwartz R (2012) Inference of tumor phylogenies from genomic assays on heterogeneous samples. J Biomed Biotech"
0,PMC4117427,"anem1"">
        <label>19</label>
        <mixed-citation publication-type=""book"">Ganem D, Schneider R (2001) Hepadnaviridae: The viruses and their replication. Philadelphia: Lippincot Williams &amp; Wil"
1,PMC4117427,"3730-Nowak2"">
        <label>26</label>
        <mixed-citation publication-type=""book"">Nowak M, May R (2000) Virus Dynamics. Oxford: Oxford University Press.</mixed-citation>
      </ref>
      <ref id="
2,PMC4117427,"3730-Nowak3"">
        <label>37</label>
        <mixed-citation publication-type=""book"">Nowak M, May R (2001) Virus dynamics: Mathematical principles of immunology and virology. Oxford University Press.<"
0,PMC4117429,">Boolean network models of cellular regulation: prospects and limitations</article-title>. <source>J R Soc Interface</source>
<volume>5 Suppl 1</volume>: <fpage>S85</fpage>&#x2013;<lpage>94</lpage>.<pub-"
0,PMC4117430,"ear>2005</year>) <article-title>A theory of cortical responses</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>360</volume>: <fpage>815</fpage>&#x2013;<lpage>836</lpage>.<pub"
0,PMC4117431,"omal recessive genes and ND genes, and autosomal dominant genes and ND genes was performed using the R scripts provided by Chen et al. <xref rid=""pcbi.1003754-Chen1"" ref-type=""bibr"">[1]</xref>.</p>
     "
0,PMC4125038,"rrier lecture: Functional architecture of macaque monkey visual cortex</article-title>. <source>Proc R Soc Lond B Biol Sci</source>
<volume>198</volume>: <fpage>1</fpage>&#x2013;<lpage>59</lpage>.<pub-id"
0,PMC4125046,"bi.1003762-Miller1"">
        <label>3</label>
        <mixed-citation publication-type=""book"">Miller R and Escobar M (2002) Learning: laws and models of basic conditioning. In: Pashler H, Gallistel R, ed"
1,PMC4125046,"d effects of aggregation reveal larger prey groups take longer to find</article-title>. <source>Proc R Soc B</source>
<volume>278</volume>: <fpage>2985</fpage>&#x2013;<lpage>2990</lpage>.</mixed-citation"
2,PMC4125046,"alls: a vocal mechanism underlying quorum decisions in cohesive groups</article-title>. <source>Proc R Soc B</source>
<volume>278</volume>: <fpage>1482</fpage>&#x2013;<lpage>1488</lpage>.</mixed-citation"
3,PMC4125046,">) <article-title>Quorum responses and consensus decision making</article-title>. <source>Phil Trans R Soc B</source>
<volume>364</volume>: <fpage>743</fpage>&#x2013;<lpage>753</lpage>.<pub-id pub-id-typ"
4,PMC4125046,") <article-title>Group decisions in humans and animals: a survey</article-title>. <source>Phil Trans R Soc B</source>
<volume>364</volume>: <fpage>719</fpage>&#x2013;<lpage>742</lpage>.<pub-id pub-id-typ"
5,PMC4125046," the most reliable source when public and private information conflict</article-title>. <source>Proc R Soc B</source>
<volume>271</volume>: <fpage>957</fpage>&#x2013;<lpage>962</lpage>.</mixed-citation>
"
6,PMC4125046,"/year>) <article-title>The evolutionary basis of human social learning</article-title>. <source>Proc R Soc B</source>
<volume>279</volume>: <fpage>653</fpage>&#x2013;<lpage>662</lpage>.</mixed-citation>
"
7,PMC4125046,"risk: minnows copy only when using private information would be costly</article-title>. <source>Proc R Soc B</source>
<volume>275</volume>: <fpage>2869</fpage>&#x2013;<lpage>2876</lpage>.</mixed-citation"
8,PMC4125046,"curacy in complex environments is often maximized by small group sizes</article-title>. <source>Proc R Soc B</source>
<volume>281</volume>: <fpage>20133305</fpage>.</mixed-citation>
      </ref>
      <r"
9,PMC4125046,"ticle-title>Collective decision-making in white-faced capuchin monkeys</article-title>. <source>Proc R Soc B</source>
<volume>276</volume>: <fpage>3495</fpage>&#x2013;<lpage>3503</lpage>.</mixed-citation"
10,PMC4125046,"ar>) <article-title>Fish shoal composition: mechanisms and constraints</article-title>. <source>Proc R Soc B</source>
<volume>267</volume>: <fpage>2011</fpage>&#x2013;<lpage>2017</lpage>.</mixed-citation"
11,PMC4125046,"ion societies: evidence from two-field experiments in Bechstein's bats</article-title>. <source>Proc R Soc B</source>
<volume>273</volume>: <fpage>2785</fpage>&#x2013;<lpage>2790</lpage>.</mixed-citation"
12,PMC4125046,"003762-Axelrod1"">
        <label>84</label>
        <mixed-citation publication-type=""other"">Axelrod R (1995) The convergence and stability of cultures: local convergence and global polarization. Santa F"
0,PMC4125052,""" ref-type=""bibr"">[20]</xref>, and so in the absence of control the rate of transition from the I to R compartment is fixed at zero. However, if control by roguing is included in the model, the removal r"
1,PMC4125052,"
        <label>68</label>
        <mixed-citation publication-type=""other"">Cousens R, Dytham C, Law R (2008) Dispersal in Plants: A Population Perspective. Oxford University Press.</mixed-citation>
    "
0,PMC4125056,"i.1003735-Yvinec1"">
        <label>17</label>
        <mixed-citation publication-type=""book"">Yvinec R (2012) Mod&#xE9;lisation probabiliste en biologie mol&#xE9;culaire et cellulaire. Ph.D. thesis, Univ"
0,PMC4125065,"formula><inline-graphic xlink:href=""pcbi.1003665.e166.jpg""/></inline-formula>-means (provided in the R stats package and using default parameters, except with <inline-formula><inline-graphic xlink:href="""
0,PMC4125067,"label>
        <addr-line>KwaZulu-Natal Research Institute for Tuberculosis and HIV (K-RITH), Nelson R Mandela School of Medicine, University of KwaZulu-Natal, Durban, South Africa</addr-line>
      </af"
0,PMC4125075," (left panel, P, Q, R). We then compared parameter identifiability by using time series of N, Q, and R (right panel). Positive values indicate higher identifiability of parameters using cell-coupled sign"
0,PMC4133045,"ocks: simple Boolean models can quantitatively describe circadian systems</article-title>. <source>J R Soc Interface</source>
<volume>9</volume>: <fpage>2365</fpage>&#x2013;<lpage>2382</lpage>.<pub-id pu"
0,PMC4133049,"1"">
        <label>47</label>
        <mixed-citation publication-type=""other"">Bialek W, Ranganathan R (2007) Rediscovering the power of pairwise interactions. Arxiv 0712.4397.</mixed-citation>
      </r"
0,PMC4133050," and infection probability across different host-parasite combinations</article-title>. <source>Proc R Soc B</source>
<volume>275</volume>: <fpage>853</fpage>&#x2013;<lpage>859</lpage>.</mixed-citation>
"
1,PMC4133050,"2002</year>) <article-title>Bayesian measures of model complexity and fit</article-title>. <source>J R Statist Soc.B</source>
<volume>64</volume>: <fpage>583</fpage>&#x2013;<lpage>639</lpage>.</mixed-cit"
2,PMC4133050," exposure patterns in risk assessment: a case study in inhalation anthrax</article-title>. <source>J R Soc Interface</source>
<volume>8</volume>: <fpage>506</fpage>&#x2013;<lpage>517</lpage>.<pub-id pub-"
0,PMC4133052,"the fitness cost of antibiotic resistance in <italic>E. coli</italic>
</article-title>. <source>Proc R Soc Lond B</source>
<volume>264</volume>: <fpage>1287</fpage>&#x2013;<lpage>1291</lpage>.</mixed-cit"
0,PMC4133057,"icle-title>Predictive coding: a fresh view of inhibition in the retina</article-title>. <source>Proc R Soc Lond B</source>
<volume>216</volume>: <fpage>427</fpage>&#x2013;<lpage>459</lpage>.<pub-id pub-i"
0,PMC4133158,"ce model, we calculated a pseudo-<italic>r</italic>
<sup>2</sup> statistic defined as (R-L)/R, where R is the log-likelihood of the random choice model and L is that of our models <xref rid=""pcbi.1003759"
1,PMC4133158," by Primates Emerges from Their Interaction with a Complex Environment</article-title>. <source>Proc R Soc B</source>
<volume>273</volume>: <fpage>1743</fpage>&#x2013;<lpage>1750</lpage>.</mixed-citation"
2,PMC4133158,"brain manages the trade-off between exploitation and exploration</article-title>. <source>Phil Trans R Soc B</source>
<volume>362</volume>: <fpage>933</fpage>&#x2013;<lpage>942</lpage>.<pub-id pub-id-typ"
0,PMC4133160,"ological pattern formation and cortical propagation of epileptic seizures</article-title>. <source>J R Soc Interface</source>
<volume>2</volume>: <fpage>113</fpage>&#x2013;<lpage>127</lpage>.<pub-id pub-"
1,PMC4133160,", Baier G (2013) Computational modelling of microseizures and focal seizure onset. In: K Lehnertz CE R Tetzlaff, editor, Proceedings of IWSP5, World Scientific.</mixed-citation>
      </ref>
      <ref i"
0,PMC4133163,"ties. We used a genetic algorithm to search the resulting space, as implemented by the GA library in R <xref rid=""pcbi.1003779-Scrucca1"" ref-type=""bibr"">[47]</xref>. Each generation consisted of 2000 ind"
0,PMC4138032,"p>Population and clonal sequence data were queried using a custom Oracle database with Perl scripts. R (v. 2.15.0) was used to convert these numerical values into a format readable by Octave, which was i"
1,PMC4138032,"by Octave, which was in turn used to estimate model parameters using the optimization routine sqp.m. R was used to generate figures and calculate Kaplan-Meier statistics using the survival library. Kapla"
0,PMC4140633,"<fn id=""nt107"">
                <label>a</label>
                <p>Includes genes in COG categories R (general functional prediction only) and S (function unknown), and genes otherwise annotated as hypo"
1,PMC4140633,"-g004"">Figure 4</xref>) can be implemented using freely available scripts written in the open source R software package <xref rid=""pcbi.1003788-Gentleman1"" ref-type=""bibr"">[45]</xref>. Along with wrapper"
2,PMC4140633," <label>45</label>
        <mixed-citation publication-type=""other"">Gentleman R, Ihaka R. (1997) The R Project for Statistical Computing. Available: <ext-link ext-link-type=""uri"" xlink:href=""http://www.r"
0,PMC4140640,". critical limiting factors in the design of the eye and visual cortex</article-title>. <source>Proc R Soc Lond B Biol Sci</source>
<volume>212</volume>: <fpage>1</fpage>&#x2013;<lpage>34</lpage>.<pub-id"
0,PMC4148184,". the B allele frequency (BAF, the proportion of the &#x201C;B&#x201D; allele in the sample) and log R ratio (LRR, indicative of total copy number), since genotype calls alone may be unaffected by the pr"
1,PMC4148184," be essentially equivalent. However, there are several key differences. GPHMM does not utilize a log R ratio scale coefficient, and is thus less flexible in fitting log R ratio data. Also, GPHMM includes"
2,PMC4148184,"es. GPHMM does not utilize a log R ratio scale coefficient, and is thus less flexible in fitting log R ratio data. Also, GPHMM includes an extra &#x201C;fluctuation&#x201D; state, which could be an advan"
3,PMC4148184,"nd misspecified BAF distributions. Second, in its current implementation, hapLOH makes no use of log R ratio information. This diminishes its ability to differentiate among aberrant types, although <ital"
4,PMC4148184,"M</italic> SNP markers, consisting of a B allele frequency (BAF) <italic>b<sub>m</sub></italic>, log R ratio (LRR) <italic>r<sub>m</sub></italic>, and genotype calls <italic>g<sub>m</sub></italic> at eac"
5,PMC4148184,"del, we do not use mirrored BAFs but rather model the untransformed BAF (<italic>b</italic>) and log R ratio (<italic>r</italic>) data directly. Also, unlike in fastPHASE, the pair of <italic>z</italic> "
6,PMC4148184,"NV <xref rid=""pcbi.1003765-Wang1"" ref-type=""bibr"">[17]</xref> to diminish the wave effect in the log R ratio.</p>
        <p>We applied our method along with the other methods (GPHMM 1.3, ASCAT 2.1, geno"
0,PMC4148196,"and on a new mode of determining the value of life contingencies</article-title>. <source>Phil Trans R Soc B</source>
<volume>115</volume>: <fpage>513</fpage>&#x2013;<lpage>583</lpage> Available: <ext-li"
0,PMC4148203,ar to flow data analysts. This allows all FCM packages that utilize the core flow data structures in R to efficiently handle large data sets and benefit from improved visualizations. We have also develop
1,PMC4148203,"   <p>When reproducing manual gating, raw FCS files and FlowJo workspace XML files are read into the R environment using <italic>parseWorkspace</italic>, creating a <italic>GatingSet</italic> object that"
2,PMC4148203,"ramework. Cell populations and features can be extracted for further statistical analysis with other R and BioConductor software packages. Data (red boxes), software packages (blue boxes), framework func"
3,PMC4148203,"h as outcome variables, making it straightforward to leverage the classical statistical tools of the R language to test for association between extracted cell populations and study outcome within a singl"
4,PMC4148203,"e analysis of two data sets using the OpenCyto framework. The raw and processed data, as well as the R code used to generate the figures in this paper as well as further documentation, can all be found o"
5,PMC4148203,"wJo, and distributed amongst 16 workspaces. We imported the FlowJo workspaces and raw FCS files into R using the <italic>flowWorkspace</italic> package.</p>
        <p>To perform automated gating of this"
6,PMC4148203,"of OpenCyto automated gating and manual gating (performed with FlowJo and imported and reproduced in R using OpenCyto) for HVTN 080.</title>
            <p>A) Box-plots of the paired differences (post-va"
0,PMC4154640,"l>34</label>
        <mixed-citation publication-type=""book"">James G, Witten D, Hastie T, Tibshirani R (2013) An Introduction to Statistical Learning. New York, NY: Springer New York. doi:10.1007/978-1-4"
0,PMC4154642,"es (EIR) across Africa: literature survey, Internet access and review</article-title>. <source>Trans R Soc Trop Med Hyg</source>
<volume>94</volume>: <fpage>113</fpage>&#x2013;<lpage>127</lpage>.<pub-id "
0,PMC4154648,"ames></name>, <etal>et al</etal> (<year>2011</year>) <article-title>pROC: an open-source package for R and S+ to analyze and compare ROC curves</article-title>. <source>BMC Bioinformatics</source>
<volum"
0,PMC4154653,"ution of the phylogenetic analysis, the issue of the origin and functional homology of atpI, sI, and R would ultimately need to be resolved with structural and functional analysis.</p>
      </sec>
    <"
1,PMC4154653,") <article-title>The evolution of ecological tolerance in prokaryotes</article-title>. <source>Trans R Soc Edinb Earth Sci</source>
<volume>80</volume>: <fpage>209</fpage>&#x2013;<lpage>223</lpage>.<pub-"
2,PMC4154653,"iversal common ancestor evolution of energy-conserving enzymes</article-title>. <source>Philos Trans R Soc Lond B Biol Sci</source>
<volume>358</volume>: <fpage>267</fpage>&#x2013;<lpage>274</lpage>.<pub"
