,PMCID,sentence
0,PMC4624683,"nted/used is freely available at <ext-link ext-link-type=""uri"" xlink:href=""http://encore-similarity.github.io/encore"">http://encore-similarity.github.io/encore</ext-link>.</meta-value>
        </custom-meta"
1,PMC4624683,"ext-link-type=""uri"" xlink:href=""http://encore-similarity.github.io/encore"">http://encore-similarity.github.io/encore</ext-link>.</meta-value>
        </custom-meta>
      </custom-meta-group>
    </article-"
2,PMC4624683,"nted/used is freely available at <ext-link ext-link-type=""uri"" xlink:href=""http://encore-similarity.github.io/encore"">http://encore-similarity.github.io/encore</ext-link>.</p>
    </notes>
  </front>
  <bod"
3,PMC4624683,"ext-link-type=""uri"" xlink:href=""http://encore-similarity.github.io/encore"">http://encore-similarity.github.io/encore</ext-link>.</p>
    </notes>
  </front>
  <body>
    <disp-quote>
      <p>This is a <ita"
4,PMC4624683,"ods. The library, called ENCORE (<ext-link ext-link-type=""uri"" xlink:href=""http://encore-similarity.github.io/encore"">http://encore-similarity.github.io/encore</ext-link>), interfaces with the MDAnalysis mo"
5,PMC4624683,"ext-link-type=""uri"" xlink:href=""http://encore-similarity.github.io/encore"">http://encore-similarity.github.io/encore</ext-link>), interfaces with the MDAnalysis molecular analysis toolkit [<xref rid=""pcbi.1"
6,PMC4624683,"  <p>ENCORE is freely available (<ext-link ext-link-type=""uri"" xlink:href=""http://encore-similarity.github.io/encore"">http://encore-similarity.github.io/encore</ext-link>), together with its documentation a"
7,PMC4624683,"ext-link-type=""uri"" xlink:href=""http://encore-similarity.github.io/encore"">http://encore-similarity.github.io/encore</ext-link>), together with its documentation and several examples on how to use it, and i"
0,PMC4633133,"for reproducing the simulations are available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sjgershm/KTD"">https://github.com/sjgershm/KTD</ext-link></meta-value>
        </custom-meta>
  "
1,PMC4633133,"re available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sjgershm/KTD"">https://github.com/sjgershm/KTD</ext-link></meta-value>
        </custom-meta>
      </custom-meta-group>
    </ar"
2,PMC4633133,"for reproducing the simulations are available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sjgershm/KTD"">https://github.com/sjgershm/KTD</ext-link></p>
    </notes>
  </front>
  <body>
 "
3,PMC4633133,"re available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sjgershm/KTD"">https://github.com/sjgershm/KTD</ext-link></p>
    </notes>
  </front>
  <body>
    <sec sec-type=""intro"" id=""sec0"
0,PMC4634970," and produces the figures, is fully available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jgmakin/rbmish"">https://github.com/jgmakin/rbmish</ext-link>.</meta-value>
        </custom-met"
1,PMC4634970," available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jgmakin/rbmish"">https://github.com/jgmakin/rbmish</ext-link>.</meta-value>
        </custom-meta>
      </custom-meta-group>
    <"
2,PMC4634970," and produces the figures, is fully available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jgmakin/rbmish"">https://github.com/jgmakin/rbmish</ext-link>.</p>
    </notes>
  </front>
  <bo"
3,PMC4634970," available at: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jgmakin/rbmish"">https://github.com/jgmakin/rbmish</ext-link>.</p>
    </notes>
  </front>
  <body>
    <sec sec-type=""intro"" id=""s"
0,PMC4636432," source code for our computations can be found at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hindersin/randomGraphs"">https://github.com/hindersin/randomGraphs</ext-link>.</meta-value>
    "
1,PMC4636432,"und at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hindersin/randomGraphs"">https://github.com/hindersin/randomGraphs</ext-link>.</meta-value>
        </custom-meta>
      </custom-meta-grou"
2,PMC4636432," source code for our computations can be found at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hindersin/randomGraphs"">https://github.com/hindersin/randomGraphs</ext-link>.</p>
    </notes>
"
3,PMC4636432,"und at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/hindersin/randomGraphs"">https://github.com/hindersin/randomGraphs</ext-link>.</p>
    </notes>
  </front>
  <body>
    <sec sec-type=""intr"
0,PMC4642938,"title>
        <p>Python scripts are available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/aertslab/primescore"">https://github.com/aertslab/primescore</ext-link>.</p>
      </sec>
    </"
1,PMC4642938,"ilable at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/aertslab/primescore"">https://github.com/aertslab/primescore</ext-link>.</p>
      </sec>
    </sec>
    <sec sec-type=""supplementary-ma"
0,PMC4643905,"y of Crohn&#x2019;s. ShotMAP is freely available (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sharpton/shotmap"">https://github.com/sharpton/shotmap</ext-link>).</p>
      </abstract>
      "
1,PMC4643905,"y available (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sharpton/shotmap"">https://github.com/sharpton/shotmap</ext-link>).</p>
      </abstract>
      <funding-group>
        <funding-stat"
2,PMC4643905," Shotgun Metagenome Annotation Pipeline (ShotMAP, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sharpton/shotmap"">https://github.com/sharpton/shotmap</ext-link>) is an analytical workflow tha"
3,PMC4643905,"ne (ShotMAP, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/sharpton/shotmap"">https://github.com/sharpton/shotmap</ext-link>) is an analytical workflow that takes raw metagenomic reads as inpu"
0,PMC4648515,"s from HMMER3 is DomStratStats 1.03, available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/alexviiia/DomStratStats"">https://github.com/alexviiia/DomStratStats</ext-link>.</p>
      </sec"
1,PMC4648515,"le at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/alexviiia/DomStratStats"">https://github.com/alexviiia/DomStratStats</ext-link>.</p>
      </sec>
      <sec id=""sec018"">
        <title>Bas"
0,PMC4654481,"<meta-value>A subset of our data can be found in: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/RobertPJenkins/PLoSCompSomiteClockNoise.git"">https://github.com/RobertPJenkins/PLoSCompSomiteCl"
1,PMC4654481,"link-type=""uri"" xlink:href=""https://github.com/RobertPJenkins/PLoSCompSomiteClockNoise.git"">https://github.com/RobertPJenkins/PLoSCompSomiteClockNoise.git</ext-link></meta-value>
        </custom-meta>
    "
2,PMC4654481,"e>
      <p>A subset of our data can be found in: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/RobertPJenkins/PLoSCompSomiteClockNoise.git"">https://github.com/RobertPJenkins/PLoSCompSomiteCl"
3,PMC4654481,"link-type=""uri"" xlink:href=""https://github.com/RobertPJenkins/PLoSCompSomiteClockNoise.git"">https://github.com/RobertPJenkins/PLoSCompSomiteClockNoise.git</ext-link></p>
    </notes>
  </front>
  <body>
   "
0,PMC4654518,"form statistical analyses are available online at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/pstjohn/decay-methods"">https://github.com/pstjohn/decay-methods</ext-link>.</meta-value>
      "
1,PMC4654518,"line at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/pstjohn/decay-methods"">https://github.com/pstjohn/decay-methods</ext-link>.</meta-value>
        </custom-meta>
      </custom-meta-group"
2,PMC4654518,"form statistical analyses are available online at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/pstjohn/decay-methods"">https://github.com/pstjohn/decay-methods</ext-link>.</p>
    </notes>
  "
3,PMC4654518,"line at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/pstjohn/decay-methods"">https://github.com/pstjohn/decay-methods</ext-link>.</p>
    </notes>
  </front>
  <body>
    <sec sec-type=""intro"
4,PMC4654518,"ref029"" ref-type=""bibr"">29</xref>] (via GillesPy, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/JohnAbel/gillespy"">https://github.com/JohnAbel/gillespy</ext-link>). Population-level rhythms w"
5,PMC4654518,"a GillesPy, <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/JohnAbel/gillespy"">https://github.com/JohnAbel/gillespy</ext-link>). Population-level rhythms were found by taking the average of 1,0"
6,PMC4654518,"figures in this manuscript can be found online at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/pstjohn/decay-methods"">https://github.com/pstjohn/decay-methods</ext-link>.</p>
      </sec>
  "
7,PMC4654518,"line at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/pstjohn/decay-methods"">https://github.com/pstjohn/decay-methods</ext-link>.</p>
      </sec>
    </sec>
    <sec sec-type=""results"" id=""s"
0,PMC4659587,"tools software and documentation are available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/vdjtools"">https://github.com/mikessh/vdjtools</ext-link>.</p>
      </abstract>
      <"
1,PMC4659587,"available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/vdjtools"">https://github.com/mikessh/vdjtools</ext-link>.</p>
      </abstract>
      <abstract abstract-type=""summary"">
   "
2,PMC4659587,"Groovy, Scala and Clojure). VDJtools is an open-source software, the source code can be accessed at GitHub [<xref rid=""pcbi.1004503.ref040"" ref-type=""bibr"">40</xref>].</p>
      <p>Comprehensive software do"
3,PMC4659587,"tients is deposited at SRA (PRJNA280417). Pre-processed clonotype tables can be found in a separate GitHub repository [<xref rid=""pcbi.1004503.ref044"" ref-type=""bibr"">44</xref>], which also contains shell s"
4,PMC4659587,"ref>]. VDJtools software is free for scientific and non-profit use. The source code is available at GitHub repositories [<xref rid=""pcbi.1004503.ref040"" ref-type=""bibr"">40</xref>] and [<xref rid=""pcbi.10045"
5,PMC4659587,"      <element-citation publication-type=""other"">
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/vdjtools"">https://github.com/mikessh/vdjtools</ext-link>
</element-citation>
      </re"
6,PMC4659587,"ype=""other"">
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/vdjtools"">https://github.com/mikessh/vdjtools</ext-link>
</element-citation>
      </ref>
      <ref id=""pcbi.1004503.ref041"
7,PMC4659587,"        <mixed-citation publication-type=""other"">
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/migmap"">https://github.com/mikessh/migmap</ext-link>.</mixed-citation>
      </ref>
   "
8,PMC4659587,"-type=""other"">
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/migmap"">https://github.com/mikessh/migmap</ext-link>.</mixed-citation>
      </ref>
      <ref id=""pcbi.1004503.ref043"">
 "
9,PMC4659587,"        <mixed-citation publication-type=""other"">
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/vdjtools-examples"">https://github.com/mikessh/vdjtools-examples</ext-link>.</mixed-cita"
10,PMC4659587,"r"">
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/vdjtools-examples"">https://github.com/mikessh/vdjtools-examples</ext-link>.</mixed-citation>
      </ref>
      <ref id=""pcbi.1004503"
11,PMC4659587,"        <mixed-citation publication-type=""other"">
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/vdjtools/releases/latest"">https://github.com/mikessh/vdjtools/releases/latest</ext-link"
12,PMC4659587,"t-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/vdjtools/releases/latest"">https://github.com/mikessh/vdjtools/releases/latest</ext-link>.</mixed-citation>
      </ref>
      <ref id=""pcbi."
13,PMC4659587,"        <mixed-citation publication-type=""other"">
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/vdjviz"">https://github.com/mikessh/vdjviz</ext-link>.</mixed-citation>
      </ref>
   "
14,PMC4659587,"-type=""other"">
<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/mikessh/vdjviz"">https://github.com/mikessh/vdjviz</ext-link>.</mixed-citation>
      </ref>
      <ref id=""pcbi.1004503.ref070"">
 "
0,PMC4666669,"ham and all associated software are covered under the MIT License and can be freely downloaded from github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/zeeev/wham"">https://github.com/zeeev/"
1,PMC4666669,"License and can be freely downloaded from github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/zeeev/wham"">https://github.com/zeeev/wham</ext-link>), with documentation on a wiki (<ext-link "
2,PMC4666669,"oaded from github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/zeeev/wham"">https://github.com/zeeev/wham</ext-link>), with documentation on a wiki (<ext-link ext-link-type=""uri"" xlink:href="
3,PMC4666669,"m</ext-link>), with documentation on a wiki (<ext-link ext-link-type=""uri"" xlink:href=""http://zeeev.github.io/wham/"">http://zeeev.github.io/wham/</ext-link>). For community support please post questions to "
4,PMC4666669,"ion on a wiki (<ext-link ext-link-type=""uri"" xlink:href=""http://zeeev.github.io/wham/"">http://zeeev.github.io/wham/</ext-link>). For community support please post questions to <ext-link ext-link-type=""uri"" "
5,PMC4666669,"ion and use of Wham, refer to the wiki-page (<ext-link ext-link-type=""uri"" xlink:href=""http://zeeev.github.io/wham/"">http://zeeev.github.io/wham/</ext-link>).</p>
      </sec>
    </sec>
    <sec sec-type="""
6,PMC4666669,"the wiki-page (<ext-link ext-link-type=""uri"" xlink:href=""http://zeeev.github.io/wham/"">http://zeeev.github.io/wham/</ext-link>).</p>
      </sec>
    </sec>
    <sec sec-type=""results"" id=""sec006"">
      <t"
7,PMC4666669,"vailability and Future Directions</title>
      <p>Wham and all associated software can be found on github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/zeeev/wham"">https://github.com/zeeev/"
8,PMC4666669,"d all associated software can be found on github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/zeeev/wham"">https://github.com/zeeev/wham</ext-link>), documentation is on the wiki (<ext-link "
9,PMC4666669,"e found on github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/zeeev/wham"">https://github.com/zeeev/wham</ext-link>), documentation is on the wiki (<ext-link ext-link-type=""uri"" xlink:href="
10,PMC4666669,"m</ext-link>), documentation is on the wiki (<ext-link ext-link-type=""uri"" xlink:href=""http://zeeev.github.io/wham/"">http://zeeev.github.io/wham/</ext-link>). For community support please post questions to "
11,PMC4666669,"s on the wiki (<ext-link ext-link-type=""uri"" xlink:href=""http://zeeev.github.io/wham/"">http://zeeev.github.io/wham/</ext-link>). For community support please post questions to <ext-link ext-link-type=""uri"" "
12,PMC4666669,"       <label>19</label>
        <mixed-citation publication-type=""other"">Chapman B. bcbio-nextgen. github. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chapmanb/bcbio-nextgen"">https://githu"
13,PMC4666669,"on-type=""other"">Chapman B. bcbio-nextgen. github. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chapmanb/bcbio-nextgen"">https://github.com/chapmanb/bcbio-nextgen</ext-link>. Accessed 27 April"
14,PMC4666669,"ithub. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chapmanb/bcbio-nextgen"">https://github.com/chapmanb/bcbio-nextgen</ext-link>. Accessed 27 April 2015.</mixed-citation>
      </ref>
      "
15,PMC4666669,""">
        <label>38</label>
        <mixed-citation publication-type=""other"">Kronenberg Z. GPAT++. github. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jewmanchue/vcflib/wiki"">https://githu"
16,PMC4666669,"cation-type=""other"">Kronenberg Z. GPAT++. github. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jewmanchue/vcflib/wiki"">https://github.com/jewmanchue/vcflib/wiki</ext-link>. Accessed 27 April"
17,PMC4666669,"ithub. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jewmanchue/vcflib/wiki"">https://github.com/jewmanchue/vcflib/wiki</ext-link>. Accessed 27 April 2015.</mixed-citation>
      </ref>
      "
0,PMC4682791,"mics are available on the LFPy official site (<ext-link ext-link-type=""uri"" xlink:href=""http://lfpy.github.io/"">http://lfpy.github.io/</ext-link>). Current based and conductance based LIF model source codes"
1,PMC4682791,"e LFPy official site (<ext-link ext-link-type=""uri"" xlink:href=""http://lfpy.github.io/"">http://lfpy.github.io/</ext-link>). Current based and conductance based LIF model source codes are identical to those "
2,PMC4682791,"mics are available on the LFPy official site (<ext-link ext-link-type=""uri"" xlink:href=""http://lfpy.github.io/"">http://lfpy.github.io/</ext-link>). Current based and conductance based LIF model source codes"
3,PMC4682791,"e LFPy official site (<ext-link ext-link-type=""uri"" xlink:href=""http://lfpy.github.io/"">http://lfpy.github.io/</ext-link>). Current based and conductance based LIF model source codes are identical to those "
4,PMC4682791,"ation implemented in the Python package LFPy (<ext-link ext-link-type=""uri"" xlink:href=""http://lfpy.github.io/"">http://lfpy.github.io/</ext-link>) [<xref rid=""pcbi.1004584.ref034"" ref-type=""bibr"">34</xref>]"
5,PMC4682791," Python package LFPy (<ext-link ext-link-type=""uri"" xlink:href=""http://lfpy.github.io/"">http://lfpy.github.io/</ext-link>) [<xref rid=""pcbi.1004584.ref034"" ref-type=""bibr"">34</xref>]. We first simulated tra"
6,PMC4682791,"mics are available on the LFPy official site (<ext-link ext-link-type=""uri"" xlink:href=""http://lfpy.github.io/"">http://lfpy.github.io/</ext-link>).</p>
      </sec>
      <sec id=""sec022"">
        <title>LF"
7,PMC4682791,"e LFPy official site (<ext-link ext-link-type=""uri"" xlink:href=""http://lfpy.github.io/"">http://lfpy.github.io/</ext-link>).</p>
      </sec>
      <sec id=""sec022"">
        <title>LFP proxies for LIF networ"
0,PMC4687000,"le>Implementation</title>
        <p>The modeling framework was written in Java and is available on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/nodice73/metapop"">https://github.co"
1,PMC4687000,"was written in Java and is available on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/nodice73/metapop"">https://github.com/nodice73/metapop</ext-link>. All data was analyzed with co"
2,PMC4687000,"on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/nodice73/metapop"">https://github.com/nodice73/metapop</ext-link>. All data was analyzed with code written in the R programming langu"
0,PMC4687027,"ternal or C-terminal. These HMMs are available in <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/proteinphysiologylab/StructuralAnks_Parra2015"">https://github.com/proteinphysiologylab/Structur"
1,PMC4687027,"nk-type=""uri"" xlink:href=""https://github.com/proteinphysiologylab/StructuralAnks_Parra2015"">https://github.com/proteinphysiologylab/StructuralAnks_Parra2015</ext-link>. The hmmsearch module from HMMER can b"
0,PMC4692282,"age across images was done using our custom cell-tracking algorithm written in Matlab (available at github.com/alanavc/rodtracker): For each cell, <italic>C</italic>, in an image we found its position and l"
0,PMC4692486,"4;SCRIPTS; 2014. [Online; 25-Mars-2014]. <comment><ext-link ext-link-type=""uri"" xlink:href=""https://github.com/timpx/scripts"">https://github.com/timpx/scripts</ext-link></comment>
</mixed-citation>
      </"
1,PMC4692486,"2014]. <comment><ext-link ext-link-type=""uri"" xlink:href=""https://github.com/timpx/scripts"">https://github.com/timpx/scripts</ext-link></comment>
</mixed-citation>
      </ref>
      <ref id=""pcbi.1004644.r"
0,PMC4694925,"eta-name>Data Availability</meta-name>
          <meta-value>The corresponding code is available on github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chrhartm/SORN"">https://github.com/chr"
1,PMC4694925,"ue>The corresponding code is available on github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chrhartm/SORN"">https://github.com/chrhartm/SORN</ext-link>.</meta-value>
        </custom-meta>"
2,PMC4694925,"able on github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chrhartm/SORN"">https://github.com/chrhartm/SORN</ext-link>.</meta-value>
        </custom-meta>
      </custom-meta-group>
    </"
3,PMC4694925,"
    <notes>
      <title>Data Availability</title>
      <p>The corresponding code is available on github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chrhartm/SORN"">https://github.com/chr"
4,PMC4694925,"<p>The corresponding code is available on github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chrhartm/SORN"">https://github.com/chrhartm/SORN</ext-link>.</p>
    </notes>
  </front>
  <body"
5,PMC4694925,"able on github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chrhartm/SORN"">https://github.com/chrhartm/SORN</ext-link>.</p>
    </notes>
  </front>
  <body>
    <sec sec-type=""intro"" id=""se"
6,PMC4694925,"67</xref>]. For more detailed information and a validation of the results, the code is available on github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chrhartm/SORN"">https://github.com/chr"
7,PMC4694925," of the results, the code is available on github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chrhartm/SORN"">https://github.com/chrhartm/SORN</ext-link>.</p>
        <sec id=""sec022"">
     "
8,PMC4694925,"able on github: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/chrhartm/SORN"">https://github.com/chrhartm/SORN</ext-link>.</p>
        <sec id=""sec022"">
          <title>Network setup</title>
"
0,PMC4699199,"""other"">Network Extraction;. Accessed: 2015-10-10. <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/JanaLasser/network_extraction/"">http://github.com/JanaLasser/network_extraction/</ext-link>.</m"
1,PMC4699199," <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/JanaLasser/network_extraction/"">http://github.com/JanaLasser/network_extraction/</ext-link>.</mixed-citation>
      </ref>
      <ref id=""pcbi.10"
2,PMC4699199,">Nesting Number Calculator;. Accessed: 2015-10-10. <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/hronellenfitsch/nesting"">http://github.com/hronellenfitsch/nesting</ext-link>.</mixed-citation>"
3,PMC4699199,"-10-10. <ext-link ext-link-type=""uri"" xlink:href=""http://github.com/hronellenfitsch/nesting"">http://github.com/hronellenfitsch/nesting</ext-link>.</mixed-citation>
      </ref>
    </ref-list>
  </back>
</a"
0,PMC4709141,"is package, called <monospace>partis</monospace> (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/psathyrella/partis/"">https://github.com/psathyrella/partis/</ext-link>), is built on a new gene"
1,PMC4709141,"nospace> (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/psathyrella/partis/"">https://github.com/psathyrella/partis/</ext-link>), is built on a new general-purpose HMM compiler that can perfor"
2,PMC4709141,"open source (GPL v3 license), and is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/psathyrella/ham/"">https://github.com/psathyrella/ham/</ext-link>.</p>
        <table-wrap id=""p"
3,PMC4709141,"available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/psathyrella/ham/"">https://github.com/psathyrella/ham/</ext-link>.</p>
        <table-wrap id=""pcbi.1004409.t001"" orientation=""portra"
4,PMC4709141,"open source (GPL v3 license), and is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/psathyrella/partis/"">https://github.com/psathyrella/partis/</ext-link>. A Docker image with <mo"
5,PMC4709141,"ilable at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/psathyrella/partis/"">https://github.com/psathyrella/partis/</ext-link>. A Docker image with <monospace>partis</monospace> installed is "
6,PMC4709141," ref-type=""fig"" rid=""pcbi.1004409.g008"">8</xref>) may be found in the <monospace>partis</monospace> GitHub repository at <ext-link ext-link-type=""uri"" xlink:href=""http://git.io/vn9gf"">http://git.io/vn9gf</e"
7,PMC4709141,"038"">
        <label>38</label>
        <mixed-citation publication-type=""other"">McCoy CO. ighutil. GitHub; 2015. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cmccoy/ighutil"">https://github."
8,PMC4709141,"ion-type=""other"">McCoy CO. ighutil. GitHub; 2015. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cmccoy/ighutil"">https://github.com/cmccoy/ighutil</ext-link>.</mixed-citation>
      </ref>
   "
9,PMC4709141," GitHub; 2015. <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/cmccoy/ighutil"">https://github.com/cmccoy/ighutil</ext-link>.</mixed-citation>
      </ref>
      <ref id=""pcbi.1004409.ref039"">
 "
0,PMC4718703,"es>
      <title-group>
        <article-title>A Quick Introduction to Version Control with Git and GitHub</article-title>
      </title-group>
      <contrib-group>
        <contrib contrib-type=""author"">
"
1,PMC4718703,"ri"" xlink:href=""https://git-scm.com/"">https://git-scm.com</ext-link>), and one online hosting site, GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com</ext-link>), bot"
2,PMC4718703,"/ext-link>), and one online hosting site, GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com</ext-link>), both of which are currently popular among scientists and prog"
3,PMC4718703,"online hosting site, GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com</ext-link>), both of which are currently popular among scientists and programmers in general. M"
4,PMC4718703,"n=""1"" colspan=""1"">Online hosting site</td>
                <td align=""left"" rowspan=""1"" colspan=""1"">GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com</ext-link>)</td>"
5,PMC4718703," <td align=""left"" rowspan=""1"" colspan=""1"">GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com</ext-link>)</td>
              </tr>
              <tr>
                <t"
6,PMC4718703,"span=""1"" colspan=""1"">GitHub (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/"">https://github.com</ext-link>)</td>
              </tr>
              <tr>
                <td align=""left"" rowspa"
7,PMC4718703,"n=""1"" colspan=""1"">Software Carpentry (<ext-link ext-link-type=""uri"" xlink:href=""https://swcarpentry.github.io/git-novice"">https://swcarpentry.github.io/git-novice</ext-link>)</td>
              </tr>
      "
8,PMC4718703,"-link ext-link-type=""uri"" xlink:href=""https://swcarpentry.github.io/git-novice"">https://swcarpentry.github.io/git-novice</ext-link>)</td>
              </tr>
              <tr>
                <td align=""le"
9,PMC4718703,"1"" colspan=""1"">A Visual Git Reference (<ext-link ext-link-type=""uri"" xlink:href=""https://marklodato.github.io/visual-git-guide"">https://marklodato.github.io/visual-git-guide</ext-link>)</td>
              <"
10,PMC4718703,"k ext-link-type=""uri"" xlink:href=""https://marklodato.github.io/visual-git-guide"">https://marklodato.github.io/visual-git-guide</ext-link>)</td>
              </tr>
              <tr>
                <td ali"
11,PMC4718703," align=""left"" rowspan=""1"" colspan=""1"">tryGit (<ext-link ext-link-type=""uri"" xlink:href=""https://try.github.io/"">https://try.github.io</ext-link>)</td>
              </tr>
              <tr>
                "
12,PMC4718703,""" colspan=""1"">tryGit (<ext-link ext-link-type=""uri"" xlink:href=""https://try.github.io/"">https://try.github.io</ext-link>)</td>
              </tr>
              <tr>
                <td align=""left"" rowspan"
13,PMC4718703,">(noun)</italic> the version of your repository that is stored on a remote server; for instance, on GitHub</p>
            </list-item>
            <list-item>
              <p>
<bold>clone</bold>: <italic>"
14,PMC4718703,"       <p>
<bold>fork</bold>: <italic>(noun)</italic> a copy of another user&#x2019;s repository on GitHub; <italic>(verb)</italic> to copy a repository; for instance, from one user&#x2019;s GitHub account "
15,PMC4718703,"itory on GitHub; <italic>(verb)</italic> to copy a repository; for instance, from one user&#x2019;s GitHub account to your own</p>
            </list-item>
            <list-item>
              <p>
<bold>me"
16,PMC4718703,"st-item>
              <p>
<bold>pull request</bold>: <italic>(noun)</italic> a message sent by one GitHub user to merge the commits in their remote repository into another user&#x2019;s remote repository</"
17,PMC4718703,"s that host Git repositories (<xref ref-type=""table"" rid=""pcbi.1004668.t001"">Table 1</xref>), e.g., GitHub. Note, however, that any files that have not been tracked with at least one commit are not included"
18,PMC4718703,"r.</title>
          <p>(A) On your computer, you commit to a Git repository (commit d75es). (B) On GitHub, you create a new repository called thesis. This repository is currently empty and not linked to th"
19,PMC4718703,"e, you need to consider the content of the file. If you plan on sharing your commits publicly using GitHub, ensure you are not committing any files that contain sensitive information, such as human subject "
