,PMCID,sentence
1,PMC5612454,"/custom-meta-group>
    </article-meta>
    <notes>
      <title>Data Availability</title>
      <p>Data is available at <ext-link ext-link-type=""uri"" xlink:href=""https://doi.org/10.6084/m9.figshare.5313484"">10.6084/m"
0,PMC5638208,"alue>Most of the relevant data are within the paper and its Supporting Information files. The other data is available from Figshare, including S1 Table (<ext-link ext-link-type=""uri"" xlink:href=""https://figshare.com/s"
1,PMC5638208,"  <p>Most of the relevant data are within the paper and its Supporting Information files. The other data is available from Figshare, including S1 Table (<ext-link ext-link-type=""uri"" xlink:href=""https://figshare.com/s"
0,PMC5638211,"iction method to balance true and false positives and to accurately report contacts when sufficient data is available. As more CF-MS experimental datasets are published, we anticipate an improvement in the coverage of"
0,PMC5638230,"an as well as a rare population of metakaryocytes (less than 0.5% abundance in PBMC). The processed data is available in [<xref rid=""pcbi.1005621.ref011"" ref-type=""bibr"">11</xref>] and was originally published in [<xr"
0,PMC5654267,"d=""data-availability"">
          <meta-name>Data Availability</meta-name>
          <meta-value>Our data is available on the DataSpace database at <ext-link ext-link-type=""uri"" xlink:href=""http://arks.princeton.edu/ar"
1,PMC5654267,"tom-meta-group>
    </article-meta>
    <notes>
      <title>Data Availability</title>
      <p>Our data is available on the DataSpace database at <ext-link ext-link-type=""uri"" xlink:href=""http://arks.princeton.edu/ar"
0,PMC5659802,"terController</ext-link>. A full list of the investigators who contributed to the generation of the data is available from <ext-link ext-link-type=""uri"" xlink:href=""http://www.uk10k.org"">www.uk10k.org</ext-link>. This"
1,PMC5659802,"terController</ext-link>. A full list of the investigators who contributed to the generation of the data is available from <ext-link ext-link-type=""uri"" xlink:href=""http://www.uk10k.org"">www.uk10k.org</ext-link>. This"
0,PMC5706738,"n asymptote at zero, while <italic>a</italic> &gt; 1 does not.</p>
      <p>When little or no prior data is available, weakly informative priors can be used. Any prior on <italic>&#x3BB;</italic> should have high prob"
0,PMC5714382,"ta id=""data-availability"">
          <meta-name>Data Availability</meta-name>
          <meta-value>Data is available at <ext-link ext-link-type=""uri"" xlink:href=""https://neurovault.org/collections/3128/"">https://neur"
1,PMC5714382,"/custom-meta-group>
    </article-meta>
    <notes>
      <title>Data Availability</title>
      <p>Data is available at <ext-link ext-link-type=""uri"" xlink:href=""https://neurovault.org/collections/3128/"">https://neur"
0,PMC5739504," <meta-name>Data Availability</meta-name>
          <meta-value>Pathogenicity and variant incidence data is available at MITOMAP and can be accessed at <ext-link ext-link-type=""uri"" xlink:href=""https://mitomap.org/fos"
1,PMC5739504,"trna.u-strasbg.fr/human.asp"">http://mamit-trna.u-strasbg.fr/human.asp</ext-link>. tRNA conservation data is available at <ext-link ext-link-type=""uri"" xlink:href=""http://mamit-trna.u-strasbg.fr/tables.asp?aminoacid=7"""
2,PMC5739504,"ta>
    <notes>
      <title>Data Availability</title>
      <p>Pathogenicity and variant incidence data is available at MITOMAP and can be accessed at <ext-link ext-link-type=""uri"" xlink:href=""https://mitomap.org/fos"
3,PMC5739504,"trna.u-strasbg.fr/human.asp"">http://mamit-trna.u-strasbg.fr/human.asp</ext-link>. tRNA conservation data is available at <ext-link ext-link-type=""uri"" xlink:href=""http://mamit-trna.u-strasbg.fr/tables.asp?aminoacid=7"""
0,PMC5783427,"ta id=""data-availability"">
          <meta-name>Data Availability</meta-name>
          <meta-value>Data is available at <ext-link ext-link-type=""uri"" xlink:href=""https://doi.org/10.6084/m9.figshare.5687083"">https://d"
1,PMC5783427,"/custom-meta-group>
    </article-meta>
    <notes>
      <title>Data Availability</title>
      <p>Data is available at <ext-link ext-link-type=""uri"" xlink:href=""https://doi.org/10.6084/m9.figshare.5687083"">https://d"
0,PMC5833279,"ion of our approach, we choose the value of &#x3B8; based on experimental neutralization data. This data is available as the experimental neutralization IC50 (in units of &#x3BC;g/ml) of VRC23 with the 180 virus seque"
0,PMC5849338,"ame>Data Availability</meta-name>
          <meta-value>The code used to generate the computational data is available on the GitHub database (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/gregoryhandy"">"
1,PMC5849338,"<notes>
      <title>Data Availability</title>
      <p>The code used to generate the computational data is available on the GitHub database (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/gregoryhandy"">"
0,PMC5862484,"ta id=""data-availability"">
          <meta-name>Data Availability</meta-name>
          <meta-value>Data is available at BioStudies, accession number S-BSST115.</meta-value>
        </custom-meta>
      </custom-meta-"
1,PMC5862484,"/custom-meta-group>
    </article-meta>
    <notes>
      <title>Data Availability</title>
      <p>Data is available at BioStudies, accession number S-BSST115.</p>
    </notes>
  </front>
  <body>
    <sec sec-type="""
0,PMC5868853,"-Seq and sorted cell data</title>
        <p>A new and exciting type of high-throughput time series data is available from experiments that profile the expression in single cells (e.g. scRNA-Seq) [<xref rid=""pcbi.1006"
0,PMC5886578,"ility"">
          <meta-name>Data Availability</meta-name>
          <meta-value>Raw flow cytometry data is available at <ext-link ext-link-type=""uri"" xlink:href=""http://flowrepository.org"">flowrepository.org</ext-lin"
1,PMC5886578,"
    </article-meta>
    <notes>
      <title>Data Availability</title>
      <p>Raw flow cytometry data is available at <ext-link ext-link-type=""uri"" xlink:href=""http://flowrepository.org"">flowrepository.org</ext-lin"
2,PMC5886578,"itle>
          <p>Analysis of flow cytometry data was performed using Cytobank. Raw flow cytometry data is available at <ext-link ext-link-type=""uri"" xlink:href=""http://flowrepository.org"">flowrepository.org</ext-lin"
0,PMC5886625,"ls generated by interacting neuronal populations. Our method shows very good performance, if enough data is available and the observation noise is not too strong. Also, even in cases with relatively poor performance ("
0,PMC5891030,"d large for conventional atomistic MD simulations with standard computational resources. Structural data is available both at atomic resolution (PDB entry 4HEL), and at lower resolution as an electron density map (EDM"
0,PMC5896890,"safeguard locations and species from harm or unwanted attention. Guidance with respect to sensitive data is available through the 2003 Fort Lauderdale Agreement (<ext-link ext-link-type=""uri"" xlink:href=""https://www.g"
0,PMC5922579,"xt-link-type=""uri"" xlink:href=""http://www.pymvpa.org"">www.pymvpa.org</ext-link>. Resting state fMRI data is available from the Human Connectome Project.</meta-value>
        </custom-meta>
      </custom-meta-group>
 "
1,PMC5922579,"xt-link-type=""uri"" xlink:href=""http://www.pymvpa.org"">www.pymvpa.org</ext-link>. Resting state fMRI data is available from the Human Connectome Project.</p>
    </notes>
  </front>
  <body>
    <sec sec-type=""intro"" i"
0,PMC5927471,"this manuscript written in R markdown and all of the code used to obtain and process the sequencing data is available at the following GitHub repository: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/Sc"
0,PMC5944913,"ta id=""data-availability"">
          <meta-name>Data Availability</meta-name>
          <meta-value>Data is available from the public data repository of IST Austria: <ext-link ext-link-type=""uri"" xlink:href=""https://d"
1,PMC5944913,"/custom-meta-group>
    </article-meta>
    <notes>
      <title>Data Availability</title>
      <p>Data is available from the public data repository of IST Austria: <ext-link ext-link-type=""uri"" xlink:href=""https://d"
0,PMC5945062,"derived from specific experimental data source (ChIP-Seq, ChIP-chip or Y1H) and tissues type, where data is available. Investigating the influence of experimental data source in <italic>D</italic>. <italic>melanogaste"
0,PMC5955581,"ta id=""data-availability"">
          <meta-name>Data Availability</meta-name>
          <meta-value>Data is available from figshare at: <ext-link ext-link-type=""uri"" xlink:href=""https://figshare.com/articles/pub-data-"
1,PMC5955581,"/custom-meta-group>
    </article-meta>
    <notes>
      <title>Data Availability</title>
      <p>Data is available from figshare at: <ext-link ext-link-type=""uri"" xlink:href=""https://figshare.com/articles/pub-data-"
0,PMC5967700,"c.edu</ext-link>). For researchers who meet the criteria for access to the data; access to the ADNI data is available through an online application, which can be submitted at the following link: <ext-link ext-link-typ"
1,PMC5967700,"c.edu</ext-link>). For researchers who meet the criteria for access to the data; access to the ADNI data is available through an online application, which can be submitted at the following link: <ext-link ext-link-typ"
0,PMC5988327,". At any time during the reconstruction process, the visualization of model data and associated metadata is available through the generation of a local wiki, that can be connected to the MetaCyc, the BiGG or theSEED d"
0,PMC5991635,"availability"">
          <meta-name>Data Availability</meta-name>
          <meta-value>All in vivo data is available as supplemental data file (<xref ref-type=""supplementary-material"" rid=""pcbi.1006145.s005"">S1 Data<"
1,PMC5991635,"-group>
    </article-meta>
    <notes>
      <title>Data Availability</title>
      <p>All in vivo data is available as supplemental data file (<xref ref-type=""supplementary-material"" rid=""pcbi.1006145.s005"">S1 Data<"
2,PMC5991635,"d to <xref ref-type=""supplementary-material"" rid=""pcbi.1006145.s002"">S1 Note</xref>. All individual data is available as <xref ref-type=""supplementary-material"" rid=""pcbi.1006145.s005"">S1 Data</xref>.</p>
      </sec>"
0,PMC5993324,"ng-based method that requires model evaluations. By fitting polynomials to the quantities for which data is available, every model evaluation in a computational method can be replaced by a polynomial evaluation. While"
0,PMC5993325,"dex.php?id=software"">https://engineering.jhu.edu/lcap/index.php?id=software</ext-link> Experimental data is available at <ext-link ext-link-type=""uri"" xlink:href=""https://engineering.jhu.edu/lcap/index.php?id=research"
1,PMC5993325,"dex.php?id=software"">https://engineering.jhu.edu/lcap/index.php?id=software</ext-link> Experimental data is available at <ext-link ext-link-type=""uri"" xlink:href=""https://engineering.jhu.edu/lcap/index.php?id=research"
0,PMC5993334,"ability</meta-name>
          <meta-value>This manuscript is based on simulated data. All simulated data is available at URL <ext-link ext-link-type=""uri"" xlink:href=""https://nseip.usc.edu/publications/"">https://nseip"
1,PMC5993334,"<title>Data Availability</title>
      <p>This manuscript is based on simulated data. All simulated data is available at URL <ext-link ext-link-type=""uri"" xlink:href=""https://nseip.usc.edu/publications/"">https://nseip"
0,PMC5997363," method comes from the Bipolar Disorders Working Group of the Psychiatric Genomics Consortium. This data is available for researchers who complete the data-application process (see <ext-link ext-link-type=""uri"" xlink:"
1,PMC5997363," method comes from the Bipolar Disorders Working Group of the Psychiatric Genomics Consortium. This data is available for researchers who complete the data-application process (see <ext-link ext-link-type=""uri"" xlink:"
0,PMC6001963,"ef rid=""pcbi.1006155.ref062"" ref-type=""bibr"">62</xref>]. Moreover, as soon as human pharmacokinetic data is available, our framework can easily be adapted to predict the PrEP utility of the long-acting formulation (by"
