,PMCID,sentence
1,PMC5815621,"uri"" xlink:href=""http://dx.doi.org/10.23686/0070127"">http://dx.doi.org/10.23686/0070127</ext-link>. Code is available in the github repository pwdonh/ies_toolbox.</p>
    </notes>
  </front>
  <body>
    <disp-quote>
"
0,PMC5828511,"</title>
      <p>All analyses and simulations were written in the Python programming language. All code is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/rkp8000/wind_tunnel"">https://github"
0,PMC5834207,">
      <title>Methods</title>
      <p>The dynamical microtubule model was implemented in C++. The code is available from <ext-link ext-link-type=""uri"" xlink:href=""https://gitlab.com/slcu/teamHJ/vincent/microtubule_s"
0,PMC5841816,"-link ext-link-type=""uri"" xlink:href=""http://meguk.ac.uk"">http://meguk.ac.uk</ext-link>. Simulation code is available via GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/OHBA-analysis/abeysuriya"
1,PMC5841816,"-link ext-link-type=""uri"" xlink:href=""http://meguk.ac.uk"">http://meguk.ac.uk</ext-link>. Simulation code is available via GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/OHBA-analysis/abeysuriya"
0,PMC5862519,"5720</ext-link>. Instructions for reproducing the study figures are included in the archive. Source code is available under a BSD-3 Clause license and other data under a Creative Commons CC-BY-4 license.</p>
      </s"
0,PMC5882158,"=""https://crcns.org/data-sets/thalamus/th-1"">https://crcns.org/data-sets/thalamus/th-1</ext-link>). Code is available online in a raw form and as a Jupyter notebook to present some of the analyses (<ext-link ext-link-"
1,PMC5882158,"=""https://crcns.org/data-sets/thalamus/th-1"">https://crcns.org/data-sets/thalamus/th-1</ext-link>). Code is available online in a raw form and as a Jupyter notebook to present some of the analyses (<ext-link ext-link-"
2,PMC5882158,">
        <p>The analyses presented in this report were run on Matlab (Mathworks, 2017) and Python. Code is available online in a raw form and as a Jupyter notebook to present some of the analyses (<ext-link ext-link-"
0,PMC5886578,"link>, accessions FR-FCM-ZYGG, FR-FCM-ZYHQ, FR-FCM-ZYHP, FR-FCM-ZYHX, and FR-FCM-ZYGF. Model Matlab code is available as supporting information file S1 Code, which also possesses the remainder of the experimental data"
1,PMC5886578,"link>, accessions FR-FCM-ZYGG, FR-FCM-ZYHQ, FR-FCM-ZYHP, FR-FCM-ZYHX, and FR-FCM-ZYGF. Model Matlab code is available as supporting information file S1 Code, which also possesses the remainder of the experimental data"
0,PMC5927460,"csd.edu/ProteoSAFe/static/gnps-theoretical.jsp</ext-link>, under the workflow name NAP_CCMS and the code is available at github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/DorresteinLaboratory/NAP_Pr"
1,PMC5927460,"csd.edu/ProteoSAFe/static/gnps-theoretical.jsp</ext-link>, under the workflow name NAP_CCMS and the code is available at github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/DorresteinLaboratory/NAP_Pr"
2,PMC5927460,"SAFe/"">http://proteomics2.ucsd.edu/ProteoSAFe/</ext-link>, under the workflow name NAP_CCMS and the code is available at github (<ext-link ext-link-type=""uri"" xlink:href=""https://github.com/DorresteinLaboratory/NAP_Pr"
0,PMC5962104,"lab/add_my_pet/index.html"">http://www.bio.vu.nl/thb/deb/deblab/add_my_pet/index.html</ext-link> All code is available on public repositories in GitHub: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/add-"
1,PMC5962104,"lab/add_my_pet/index.html"">http://www.bio.vu.nl/thb/deb/deblab/add_my_pet/index.html</ext-link> All code is available on public repositories in GitHub: <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/add-"
0,PMC5993325,"""data-availability"">
          <meta-name>Data Availability</meta-name>
          <meta-value>Model code is available online at <ext-link ext-link-type=""uri"" xlink:href=""https://engineering.jhu.edu/lcap/index.php?id=s"
1,PMC5993325,"m-meta-group>
    </article-meta>
    <notes>
      <title>Data Availability</title>
      <p>Model code is available online at <ext-link ext-link-type=""uri"" xlink:href=""https://engineering.jhu.edu/lcap/index.php?id=s"
2,PMC5993325,"bservations sequentially given previous observations in the presence of unknown changepoints. Model code is available at <ext-link ext-link-type=""uri"" xlink:href=""https://engineering.jhu.edu/lcap/"">https://engineering"
0,PMC5997358,"ty"">
          <meta-name>Data Availability</meta-name>
          <meta-value>All data and analysis code is available from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/berenslab/spikefinder_analysis"">h"
1,PMC5997358,"  </article-meta>
    <notes>
      <title>Data Availability</title>
      <p>All data and analysis code is available from <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/berenslab/spikefinder_analysis"">h"
0,PMC6053252," the AUTO feature of XPPAUT [<xref rid=""pcbi.1006292.ref025"" ref-type=""bibr"">25</xref>]. Simulation code is available for download at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/jhgoldwyn/Gain-Control"
0,PMC6061994,"im is an open-source project with dozens of contributors and thousands of users. The OpenSim source code is available under the permissive Apache License 2.0, making OpenSim suitable for any academic, commercial, gove"
1,PMC6061994,"mercial, government, or personal use (some dependencies have more restrictive licenses). The source code is available on GitHub at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/opensim-org/opensim-core"""
0,PMC6063401,", with core computations in C for increased performance (via <italic>mex</italic> files in MATLAB). Code is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/lacerbi/visvest-causinf"">https://gi"
1,PMC6063401,"</xref> for a derivation of <xref ref-type=""disp-formula"" rid=""pcbi.1006110.e066"">Eq 18</xref>, and code is available at <ext-link ext-link-type=""uri"" xlink:href=""https://github.com/lacerbi/gofit"">https://github.com/l"
